tid,label,token
13352,ORG,Bombay High Court
13352,ORG,Balaji Constructions Co.
13352,PERSON,Lira Siraj Shaikh And Ors.
13352,DATE,"20
September, 2005"
13352,DATE,"106, 2006"
13352,CARDINAL,698
13352,PERSON,L R.M.
13352,GPE,L R.
13352,GPE,B N.A.
13352,PERSON,Lodha R.M.
13352,CARDINAL,1
13352,ORDINAL,first
13352,ORG,"Civil Judge, Senior Division"
13352,PERSON,Margao
13352,LAW,"Section 69(2) of the Indian
Partnership Act"
13352,DATE,1932
13352,PERSON,S.D. Lotlikar
13352,DATE,3-9-1990
13352,DATE,2-2-1991
13352,ORDINAL,first
13352,ORG,Plaintiff
13352,LAW,the Defendant Nos. 1 and 2
13352,CARDINAL,69
13352,CARDINAL,2
13352,LAW,the Indian Partnership Act
13352,DATE,1932
13352,ORG,the Supreme Court
13352,PERSON,Haldiram Bhujiawala
13352,PERSON,Anand Kumar Deepak Kumar
13352,PERSON,Anr
13352,CARDINAL,3
13352,ORG,Appellants
13352,ORG,Plaintiffs
13352,ORG,Respondents
13352,LAW,"""the Defendants"")"
13352,DATE,3-9-1990
13352,DATE,2-2-1991
13352,ORG,Plaintiffs
13352,ORG,Plaintiff
13352,LAW,the Indian Partnership Act
13352,DATE,1932
13352,GPE,Bombay
13352,CARDINAL,two
13352,DATE,3-9-1990
13352,CARDINAL,2-2-1991
13352,ORG,Plaintiffs
13352,MONEY,"50,000"
13352,ORG,Plaintiffs
13352,LAW,the Defendant Nos. 1 and 2
13352,ORG,the Reserve Bank of India
13352,ORG,Plaintiffs
13352,CARDINAL,"50,00,000"
13352,PERCENT,10%
13352,CARDINAL,4
13352,LAW,The Defendant Nos. 1 and 2 and the Defendant Nos. 3 to 16
13352,ORDINAL,first
13352,ORG,Plaintiff
13352,ORG,the Plaintiff Nos. 2
13352,CARDINAL,3
13352,ORDINAL,first
13352,ORG,Plaintiff
13352,LAW,"Section 69(2) of the Indian
Partnership Act"
13352,DATE,1932
13352,CARDINAL,5
13352,LAW,Defendants
13352,LAW,"Section 69(2) of the Indian Partnership
Act"
13352,DATE,1932
13352,ORG,Court
13352,LAW,Judgment
13352,DATE,10-6-1999
13352,LAW,"Section 69(2) of the
Indian Partnership Act"
13352,DATE,1932
13352,CARDINAL,6
13352,ORG,Senior Counsel for the Appellants/Original Plaintiffs
13352,DATE,30-8-1993
13352,ORDINAL,first
13352,ORG,Plaintiff
13352,ORDINAL,second
13352,ORDINAL,third
13352,ORG,Register
13352,DATE,19-8-1993
13352,ORDINAL,first
13352,ORG,Plaintiff
13352,DATE,20-9-1993
13352,ORDINAL,first
13352,ORG,Plaintiff
13352,CARDINAL,7
13352,ORDINAL,first
13352,ORG,Plaintiff
13352,CARDINAL,8
13352,ORG,Shreeram Finance Corporation
13352,PERSON,Yasin Khan
13352,ORG,Ors. the Supreme Court
13352,ORDINAL,third
13352,ORG,the Register of the Firms
13352,LAW,Sub- section
13352,CARDINAL,2
13352,LAW,Section 69
13352,CARDINAL,6
13352,ORG,the Supreme Court
13352,CARDINAL,6
13352,LAW,Sub-section (2) of Section 69
13352,LAW,the said Partnership Act
13352,CARDINAL,two
13352,ORG,the Register of Firms
13352,CARDINAL,one
13352,CARDINAL,two
13352,ORG,"the Registrar of
Firms"
13352,ORG,the Register of Firms
13352,LAW,"Sub-section
(2) of Section 69"
13352,ORG,Court
13352,ORG,the High Court
13352,ORG,Court
13352,LAW,"Sub-section (2) of Section 69 of
the said Partnership Act"
13352,CARDINAL,9
13352,ORG,Shreeram Finance Corporation
13352,ORG,Raptakos Brett & Co. Ltd.
13352,ORG,Ganesh Property
13352,ORG,the Supreme Court
13352,ORG,Shreeram Finance Corporation
13352,ORG,"Raptakos Brett &
Co. Ltd."
13352,ORG,the Supreme Court
13352,CARDINAL,29
13352,PERSON,Singhvi
13352,ORDINAL,third
13352,LAW,Section 69 Sub-section (2) of the Partnership Act
13352,PERSON,Singhvi
13352,LAW,"Order 7,
Rule 13"
13352,ORG,CPC
13352,DATE,a subsequent year
13352,ORG,Court
13352,DATE,years
13352,ORG,Court
13352,ORG,Court
13352,ORG,Court
13352,LANGUAGE,English
13352,ORG,Court
13352,CARDINAL,two
13352,ORG,Court
13352,ORG,Shreeram Finance
13352,ORG,Bench
13352,CARDINAL,2
13352,ORDINAL,first
13352,CARDINAL,one
13352,CARDINAL,2
13352,CARDINAL,10
13352,ORG,the Supreme Court
13352,ORG,Shreeram Finance Corporation
13352,ORDINAL,first
13352,ORG,Plaintiff
13352,ORG,Court
13352,LAW,Section 69(2) of the Indian Partnership Act
13352,DATE,1932
13352,CARDINAL,11
13352,ORG,Senior Counsel for the Appellants
13352,ORG,Defendants
13352,ORDINAL,first
13352,ORG,Plaintiff
13352,LAW,Section 69
13352,CARDINAL,2
13352,ORG,the Supreme Court
13352,ORG,Haldiram Bhujiawala
13352,CARDINAL,12
13352,PERSON,Haldiram Bhujiawala
13352,ORG,the Supreme Court
13352,CARDINAL,24
13352,LAW,Section 69(2
13352,ORDINAL,third
13352,ORDINAL,third
13352,CARDINAL,25
13352,ORDINAL,third
13352,ORDINAL,1st
13352,LAW,"Section 2(d) of
the Act"
13352,ORDINAL,third
13352,ORDINAL,third
13352,DATE,16-11-74
13352,PERSON,Kamla Devi
13352,DATE,16-11-74
13352,ORDINAL,1st
13352,ORDINAL,2nd
13352,PERSON,Moolchand
13352,LAW,"Section
69"
13352,CARDINAL,2
13352,ORDINAL,third
13352,CARDINAL,13
13352,ORDINAL,third
13352,ORG,Plaintiffs
13352,ORDINAL,first
13352,ORG,Plaintiff
13352,ORDINAL,first
13352,ORG,Plaintiff
13352,ORG,Plaintiffs
13352,ORG,Defendants
13352,ORDINAL,first
13352,ORG,Plaintiff
13352,ORDINAL,first
13352,ORG,Plaintiff
13352,WORK_OF_ART,Judgment
13352,CARDINAL,14
13352,ORG,First Appeal
