tid,label,token
1515299,ORG,Supreme Court of India
1515299,PERSON,Sidhartha Vashisht
1515299,PERSON,Manu Sharma
1515299,ORG,State
1515299,GPE,Delhi
1515299,DATE,"19 April, 2010"
1515299,PERSON,P Sathasivam
1515299,PERSON,P. Sathasivam
1515299,PERSON,Swatanter Kumar
1515299,GPE,INDIA
1515299,PERSON,Sidhartha Vashisht
1515299,PERSON,"Manu
    Sharma"
1515299,GPE,Delhi
1515299,PERSON,P. Sathasivam
1515299,CARDINAL,1
1515299,LAW,Section 2
1515299,LAW,"the Supreme Court
(Enlargement of Criminal Appellate Jurisdiction"
1515299,LAW,)
1515299,DATE,1970
1515299,LAW,"Section
379 of the Criminal Procedure Code"
1515299,LAW,"the final judgment and  1 order
dated 18/20.12.2006"
1515299,ORG,the High Court of Delhi
1515299,LAW,"Criminal Appeal No.
193"
1515299,DATE,2006
1515299,ORG,the High Court
1515299,LAW,21.02.2006
1515299,GPE,Delhi
1515299,DATE,"Sessions Case
No. 105 of 2001"
1515299,PERSON,Sidhartha Vashisht @ Manu Sharma
1515299,LAW,Crl. A. No. 179 of 2007
1515299,LAW,Section 302
1515299,LAW,201/120B IPC
1515299,LAW,"Section 27 of the
Arms Act"
1515299,LAW,Section 302 IPC
1515299,MONEY,"Rs.50,000"
1515299,DATE,three years
1515299,DATE,four years
1515299,LAW,Section 27 of the Arms Act
1515299,LAW,Rs.2000
1515299,DATE,three months
1515299,DATE,four years
1515299,LAW,Section 201/120B IPC
1515299,MONEY,"2,000"
1515299,DATE,three  2 months
1515299,ORG,The High Court
1515299,PERSON,Amardeep Singh Gill @ Tony Gill
1515299,DATE,Crl.A. No. 157/2007
1515299,PERSON,Vikas Yadav
1515299,GPE,Crl.
1515299,DATE,four years
1515299,DATE,three months
1515299,LAW,Section 201/120B IPC
1515299,CARDINAL,2
1515299,TIME,night intervening 29-30.04.1999
1515299,WORK_OF_ART,Thursday Party'
1515299,ORG,Qutub Colonnade
1515299,WORK_OF_ART,"Tamarind Cafi"""
1515299,PERSON,Jessica Lal
1515299,PERSON,Shyan Munshi
1515299,TIME,about 2.00 a.m.
1515299,PERSON,Sidhartha Vashisht
1515299,PERSON,Manu Sharma
