tid,label,token
181033,ORG,Bombay High Court
181033,PERSON,Minoo Framroze Balsara
181033,ORG,The Union Of India And Others
181033,DATE,"1 February, 1991"
181033,DATE,1992
181033,PERSON,Bharucha
181033,PERSON,S Bharucha
181033,PERSON,B Srikrishna
181033,PERSON,Bharucha
181033,CARDINAL,1\
181033,CARDINAL,2
181033,DATE,1971
181033,LAW,"the
Eviction Act"
181033,DATE,1971
181033,LAW,Act 61
181033,DATE,1980
181033,DATE,"22nd
December, 1980"
181033,CARDINAL,2
181033,LAW,S. 3 of the Companies Act
181033,DATE,1956
181033,PERCENT,less than fifty-one per cent
181033,ORG,the Central Government
181033,LAW,Act
181033,ORDINAL,first
181033,LAW,S. 3 of the Companies Act
181033,DATE,1956
181033,LAW,a Central Act
181033,ORG,the Central Government
181033,LAW,the Eviction Act
181033,DATE,1971
181033,ORG,Government
181033,CARDINAL,14
181033,DATE,19
181033,LAW,the Constitution of India
181033,CARDINAL,254
181033,LAW,"the Bombay Rents, Hotel and
Lodging House Rates Control Act"
181033,DATE,1947
181033,LAW,"the Bombay Rent
Act"""
181033,LAW,the Eviction Act
181033,DATE,1971
181033,CARDINAL,2\
181033,ORG,Parliament
181033,LAW,the Eviction Act
181033,DATE,1971
181033,CARDINAL,3\
181033,LAW,the Eviction Act
181033,DATE,1971
181033,GPE,India
181033,CARDINAL,2
181033,CARDINAL,2
181033,CARDINAL,5
181033,CARDINAL,4
181033,CARDINAL,5
181033,CARDINAL,4
181033,DATE,earlier than seven days
181033,CARDINAL,5
181033,CARDINAL,1
181033,LAW,S. 4
181033,CARDINAL,2
181033,CARDINAL,4
181033,DATE,fifteen days
181033,CARDINAL,6
181033,LAW,Section 8
181033,ORG,the Estate Officer
181033,LAW,the Eviction Act
181033,DATE,1971
181033,LAW,the Code of Civil Procedure
181033,LAW,S. 9
181033,ORG,the Estate Officer
181033,DATE,less than ten years
181033,LAW,S. 10
181033,ORG,"the
Estate Officer"
181033,CARDINAL,7\
181033,LAW,Art. 14
181033,LAW,the Eviction Act
181033,DATE,1971
181033,CARDINAL,two
181033,LAW,the Bombay Rent Act
181033,ORG,Government
181033,ORG,Government
181033,ORG,the Estate Officer
181033,CARDINAL,8\
181033,LAW,Art. 14 to the Eviction Act
181033,DATE,1971
181033,ORG,the Supreme Court
181033,ORG,Northern India Caterers
181033,ORG,Private) Ltd.
181033,ORG,State of Punjab
181033,LAW,"the Punjab Public Premises and Land (Eviction and
Rent Recovery) Act"
181033,ORG,XXXI
181033,DATE,1959
181033,LAW,"the
Eviction Act"
181033,DATE,1971
181033,LAW,the Act XXXI
181033,DATE,1959
181033,LAW,Art. 14
181033,ORG,the Supreme Court
181033,CARDINAL,two
181033,LAW,Act
181033,ORG,Government
181033,CARDINAL,two
181033,CARDINAL,one
181033,LAW,Act
181033,ORG,the District Board
181033,ORG,"Municipal
Committee"
181033,ORG,Notified Area Committee
181033,ORG,Panchayat
181033,LAW,Act
181033,CARDINAL,14
181033,LAW,Act violated Art. 14
181033,CARDINAL,9
181033,ORG,Maganlal Chagganlal (P) Ltd.
181033,ORG,Municipal Corporation of Greater Bombay
181033,ORG,Northern India Caterers
181033,CARDINAL,7
181033,PERSON,Bench
181033,PERSON,Bhagwati
181033,PERSON,J.
181033,PERSON,Khanna
181033,PERSON,J.
181033,ORG,Northern India Caterers
181033,PERSON,Maganlal Chagganlal's
181033,LAW,the Bombay Municipal Corporation Act
181033,LAW,"the Bombay
Government Premises (Eviction"
181033,LAW,Act
181033,ORG,Municipal
181033,ORG,Government
181033,CARDINAL,14
181033,ORG,Court
181033,ORG,Government
181033,ORG,Municipal
181033,ORG,Government
181033,ORG,Municipal
181033,ORG,Government
181033,ORG,Municipal
181033,ORG,Government
181033,CARDINAL,10\
181033,ORG,"M/s. Jain Ink Manufacturing Company v. Life Insurance Corporation of
India"
181033,LAW,the Eviction Act
181033,DATE,1971
181033,LAW,"the Delhi Rent Control
Act"
181033,DATE,1958
181033,LAW,the Slum Areas (Improvement) and Clearance Act
181033,DATE,1956
181033,ORG,"The
Supreme Court"
181033,LAW,the Premises Act
181033,ORG,the Central Government
181033,LAW,"the
Premises Act"
181033,ORDINAL,Secondly
181033,LAW,"the
Premises Act"
181033,LAW,the Premises Act
181033,LAW,the Premises Act
181033,ORG,Northern India Caterers Pvt. Ltd.
181033,ORG,State of Punjab
181033,LAW,"Art. 14 of
the Constitution"
181033,LAW,"the Premises
Act"
181033,LAW,Art. 14
181033,ORG,Court
181033,ORG,"Maganlal
Chagganlal (P) Ltd."
181033,ORG,Municipal Corporation of Greater Bombay
181033,CARDINAL,11\
181033,ORG,the Supreme Court
181033,ORG,Ashoka Marketing Ltd.
181033,ORG,Punjab National Bank
181033,LAW,the Eviction Act
181033,DATE,1971
181033,LAW,the Delhi Rent Control Act
181033,DATE,1958
181033,ORG,the Supreme Court
181033,LAW,S. 2(e) of the Eviction Act
181033,DATE,1971
181033,LAW,S. 2(e)
181033,LAW,the provisions of Arts. 14
181033,CARDINAL,19
181033,CARDINAL,1
181033,CARDINAL,21
181033,CARDINAL,39
181033,CARDINAL,41
181033,LAW,S. 2(e)
181033,ORG,The Supreme Court
181033,LAW,the Eviction Act
181033,DATE,1971
181033,LAW,Article 14
181033,LAW,"Article
19"
181033,CARDINAL,1
181033,LAW,"the Statement of Objects and Reasons, the Eviction
Act"
181033,DATE,1971
181033,CARDINAL,12
181033,PERSON,H. M. Seervai
181033,ORG,Northern India Caterers
181033,ORG,Act
181033,ORG,Government
181033,LAW,a Rent Act
181033,PERSON,Maganlal Chagganlal's
181033,ORG,the Supreme Court
181033,ORG,"the
Northern India Caterers'"
181033,PERSON,Maganlal Chagganla
