tid,label,token
1297488,ORG,Supreme Court of India
1297488,PERSON,Amlan Jyoti Borooah
1297488,ORG,State Of Assam & Ors
1297488,DATE,23 January
1297488,DATE,2009
1297488,PERSON,S Sinha
1297488,PERSON,S.B. Sinha
1297488,PERSON,V.S. Sirpurkar
1297488,PERSON,REPORTABLE
1297488,GPE,INDIA
1297488,DATE,2006
1297488,PERSON,Amlan Jyoti Borooah                                     ... Appellant
1297488,ORG,State of Assam & Ors.
1297488,PERSON,S.B. Sinha
1297488,CARDINAL,1\
1297488,CARDINAL,2\
1297488,CARDINAL,5.5.2006
1297488,ORG,a Division Bench
1297488,ORG,the Guwahati High Court
1297488,LAW,Writ Appeal No.54
1297488,DATE,2004
1297488,CARDINAL,12.2.2004
1297488,ORG,Court
1297488,CARDINAL,3\
1297488,CARDINAL,2
1297488,ORG,General of Police
1297488,ORG,Assam
1297488,CARDINAL,112
1297488,ORG,"Sub-
Inspector of Police"
1297488,CARDINAL,about 6.9.1997
1297488,DATE,one year
1297488,ORG,the Assam Police Training College
1297488,PERSON,Dergaon
1297488,ORG,S.I. of Police
1297488,ORG,the Police Training
1297488,ORG,Examination
1297488,ORG,U.B.
1297488,WORK_OF_ART,A.B.
1297488,CARDINAL,20
1297488,CARDINAL,one
1297488,CARDINAL,3
1297488,TIME,three) hours
1297488,ORG,"General Knowledge, History Science"
1297488,PERSON,Supdt
1297488,ORG,Police Reserve of the Districts
1297488,CARDINAL,3
1297488,CARDINAL,4\
1297488,CARDINAL,18.3.1998
1297488,DATE,"25th/26th April, 1998"
1297488,DATE,"27th/28th April, 1998"
1297488,CARDINAL,26.4.1998
1297488,ORG,the Selection Committee
1297488,PERCENT,40%
1297488,ORG,TA/DA
1297488,CARDINAL,5
1297488,ORG,Interview Boards
1297488,ORG,"The Selection
Committee"
1297488,CARDINAL,1803
1297488,ORG,Police
1297488,CARDINAL,1.2.2000
1297488,ORG,Appellant
1297488,CARDINAL,4
1297488,CARDINAL,750
1297488,CARDINAL,32
1297488,CARDINAL,92
1297488,MONEY,124 marks
1297488,DATE,two years
1297488,CARDINAL,6
1297488,CARDINAL,2.3.2000
1297488,ORG,"the Home
Department of the Government of Assam"
1297488,ORG,"the State Level
Empowered Committee"
1297488,CARDINAL,174
1297488,ORG,Sub-Inspector of Police
1297488,ORG,the Home Department
1297488,CARDINAL,7\
1297488,CARDINAL,19.2.2000
1297488,CARDINAL,"about
4.7.2000"
1297488,CARDINAL,169
1297488,ORG,Sub-Inspector of Police
1297488,CARDINAL,169
1297488,ORG,the High Court
1297488,ORG,Police
1297488,CARDINAL,21.12.2000
1297488,ORG,"the
Home Department"
