tid,label,token
762055,ORG,Calcutta High Court
762055,ORG,Eastern India Motion Pictures
762055,ORG,Indian Performing Right Society
762055,DATE,"13
February, 1974"
762055,DATE,1974
762055,PERSON,S Mukharji
762055,PERSON,JUDGMENT Sankar Prasad Mitra
762055,GPE,C.J
762055,CARDINAL,1\
762055,LAW,Section 72(2) of the Copyright Act
762055,DATE,1957
762055,ORG,the Copyright Board
762055,DATE,"the 16th May, 1973"
762055,LAW,"Section
2"
762055,GPE,India
762055,GPE,India
762055,ORG,The Indian Performing Right Society Ltd.
762055,ORG,IPRS
762055,LAW,Act
762055,DATE,"September 27, 1969"
762055,DATE,"November 29, 1969"
762055,ORG,IPRS
762055,ORG,Statesman
762055,ORG,the Gazette of India
762055,ORDINAL,first
762055,ORG,IPRS
762055,ORG,IPRS
762055,ORG,IPRS
762055,CARDINAL,2\
762055,ORG,IPRS
762055,ORG,IPRS
762055,CARDINAL,3\
762055,CARDINAL,4
762055,ORG,The Copyright Board
762055,ORG,IPRS
762055,ORG,Board
762055,ORG,IPRS
762055,ORG,Board
762055,ORG,IPRS
762055,ORG,the Gazette of India
762055,CARDINAL,5
762055,ORG,the Copyright Board
762055,LAW,the Copyright Act
762055,DATE,1957
762055,CARDINAL,one
762055,ORG,the Copyright Board
762055,CARDINAL,6
762055,LAW,Section 2 of the Copyright Act
762055,DATE,1957
762055,LAW,Section 2
762055,LAW,Section
762055,CARDINAL,2
762055,LAW,Section 2
762055,CARDINAL,7\
762055,LAW,Section 2
762055,CARDINAL,8\
762055,LAW,"Section
2"
762055,LAW,Section 2
762055,ORG,IPRS
762055,CARDINAL,9
762055,LAW,Section 13
762055,LAW,Act
762055,CARDINAL,13
762055,CARDINAL,1
762055,CARDINAL,10\
762055,CARDINAL,3
762055,LAW,S. 13
762055,CARDINAL,4
762055,LAW,Section 13
762055,CARDINAL,11
762055,LAW,Section 13
762055,CARDINAL,12\
762055,LAW,Section 14
762055,CARDINAL,1
762055,CARDINAL,13\
762055,CARDINAL,14\
762055,LAW,Section 16 of the Act
762055,LAW,the
762055,LAW,Act
762055,CARDINAL,15
762055,LAW,Chapter IV of the Act. Section 17
762055,ORDINAL,first
762055,LAW,Section 17
762055,CARDINAL,17
762055,LAW,Act
762055,ORDINAL,first
762055,ORDINAL,first
762055,ORDINAL,1st
762055,ORDINAL,first
762055,ORDINAL,first
762055,DATE,16-17
762055,ORDINAL,first
762055,LAW,Section 17
762055,ORDINAL,first
762055,CARDINAL,18\
762055,LAW,Section 30
762055,CARDINAL,19
762055,WORK_OF_ART,the Deed of Assignment
762055,ORG,IPRS
762055,CARDINAL,20\
762055,LAW,Section 33
762055,LAW,the Registrar of Copyrights
762055,CARDINAL,21
762055,ORG,IPRS
762055,LAW,the Copyright Act
762055,DATE,1957
762055,ORG,IPRS
762055,CARDINAL,22
762055,LAW,the Copyright Act
762055,DATE,1957
762055,CARDINAL,1
762055,WORK_OF_ART,Section 2
762055,CARDINAL,2
762055,ORDINAL,first
762055,LAW,Section 17
762055,ORDINAL,first
762055,CARDINAL,14
762055,CARDINAL,1
762055,ORDINAL,first
762055,LAW,Section 17
762055,ORDINAL,first
762055,LAW,"the provisions of this Act"""
762055,LAW,Section 17
762055,ORDINAL,first
762055,LAW,Section 17
762055,ORG,Proviso
762055,CARDINAL,two
762055,ORDINAL,first
762055,LAW,Section 14(1
762055,CARDINAL,23\
762055,LAW,Sub-section (3)
762055,LAW,Section 13 of the Act
762055,ORDINAL,first
762055,CARDINAL,3
762055,LAW,Section 13
762055,LAW,Section 51 of the Act
762055,CARDINAL,24
762055,LAW,"Section 18(1) of
the Act"
762055,CARDINAL,25
762055,PERSON,A. K. Sen
762055,CARDINAL,2
762055,LAW,IPRS
762055,ORG,IPRS
762055,ORG,IPRS
762055,LAW,"the
Copyright Act"
762055,LAW,Section 14(1
762055,CARDINAL,26
762055,PERSON,Sen
762055,CARDINAL,755
762055,CARDINAL,311
762055,GPE,Copinger
762055,WORK_OF_ART,11th Edition
762055,WORK_OF_ART,Cinematograph
762055,WORK_OF_ART,Cinematograph
762055,CARDINAL,27\
762055,PERSON,Sen
762055,CARDINAL,28\
762055,PERSON,Sen
762055,CARDINAL,2
762055,LAW,Section 2
762055,PERSON,Copinger
762055,WORK_OF_ART,11th Edition
762055,CARDINAL,306
762055,CARDINAL,745
762055,CARDINAL,29
762055,PERSON,Weekley
762055,ORG,"New
Standard Dictionary"
762055,CARDINAL,832
762055,ORDINAL,first
762055,LAW,Section 17
762055,ORG,Act
762055,CARDINAL,2
762055,ORG,Motion
762055,PERSON,Webster
762055,ORDINAL,Seventh
762055,CARDINAL,835
762055,CARDINAL,30
762055,PERSON,S. C. Sen
762055,ORG,"Maugham, J. in Gram-aphone Co."
762055,ORG,"Stephen
Cawardine & Co."
762055,DATE,1934) 1 Ch 450
762055,CARDINAL,459
762055,LAW,Copyright Law
762055,CARDINAL,31
762055,PERSON,S. C. Sen's
762055,LAW,Section 18
762055,ORG,IPRS
762055,ORG,IPRS
762055,CARDINAL,32
762055,ORDINAL,first
762055,LAW,Section 17 of the Copyright Act
762055,ORDINAL,first
762055,ORDINAL,first
762055,LAW,Section 18 of the Act
762055,CARDINAL,33\
762055,ORDINAL,first
762055,ORDINAL,first
762055,CARDINAL,34
762055,PERSON,Sabyasachi MukharjI
762055,CARDINAL,35
