tid,label,token
212274,ORG,Supreme Court of India
212274,GPE,Kamarunnissa
212274,DATE,"14 September, 1990"
212274,DATE,"1991 AIR 1640, 1990 SCR Supl"
212274,CARDINAL,1
212274,CARDINAL,457
212274,PERSON,Ahmadi
212274,PERSON,Ahmadi
212274,ORG,KAMARUNNISSA ETC
212274,GPE,INDIA
212274,ORG,"AHMADI, A.M."
212274,ORG,AHMADI
212274,GPE,A.M.
212274,GPE,AGRAWAL
212274,GPE,S.C
212274,DATE,1991 AIR 1640		  1990
212274,CARDINAL,128
212274,DATE,"4)	  7
     1990"
212274,CARDINAL,2)485
212274,DATE,1991
212274,CARDINAL,12
212274,LAW,"ACT:
        Preventive	Detention: Conservation of Foreign  Exchange
    and  Prevention of Smuggling Activities	 Act"
212274,DATE,1974
212274,LAW,"Section
    3--Detention"
212274,PERSON,Detenu
212274,PERSON,Detenu
212274,LAW,"Subjective satisfac-
    tion-Detenu"
212274,CARDINAL,three
212274,DATE,"10th  November,	1989"
212274,LAW,"subsection (1) of section 3 of the Conservation
    of  Foreign Exchange and Prevention of Smuggling  Activities
    Act"
212274,DATE,1974
212274,DATE,"November 10,  1989"
212274,CARDINAL,three
212274,DATE,"21st November,	 1989"
212274,FAC,the Sahar International Airport
212274,DATE,"October 5, 1989"
212274,DATE,"Decem-
    ber 20, 1989"
212274,LAW,section 9(1) of the Act
212274,CARDINAL,three
212274,FAC,the High Court
212274,GPE,Bombay
212274,CARDINAL,Four
212274,ORG,the High Court
212274,CARDINAL,1
212274,CARDINAL,2
212274,CARDINAL,458
212274,CARDINAL,3
212274,DATE,"18th December, 1989"
212274,CARDINAL,4
212274,LAW,"Special
    Leave  Petitions"
212274,LAW,Article	 32 of the Constitution
212274,ORG,the High Court
212274,LAW,"the Special Leave	Petitions  and	Writ
    Petitions"
212274,ORG,the	 High  Court
212274,ORG,Court
212274,PERSON,HELD
212274,CARDINAL,3
212274,ORG,the Advisory Board
212274,PERSON,Vijay  Narain Singh
212274,ORG,State of Bihar
212274,DATE,1984
212274,DATE,"3  S.C.C.
    14"
212274,PERSON,Dharmendra Suganchand Chelawat
212274,GPE,India
212274,DATE,1990
212274,CARDINAL,1
212274,CARDINAL,746
212274,PERSON,Ramesh Yadav
212274,DATE,1985
212274,CARDINAL,4
212274,CARDINAL,232
212274,PERSON,Suraj Pal Sahu
212274,DATE,1986
212274,CARDINAL,4
212274,CARDINAL,378
212274,PERSON,Binod Singh
212274,PERSON,Dhanbad
212274,DATE,1986
212274,CARDINAL,4
212274,CARDINAL,416
212274,PERSON,"Abdul  Wahab  Sheikh  v.S.N.
    Sinha"
212274,DATE,1989]	2
212274,CARDINAL,222
212274,PERSON,Meera Rani
212274,WORK_OF_ART,"State  of  Tamil
    Nadu"
212274,DATE,1989
212274,CARDINAL,4
212274,CARDINAL,418
212274,PERSON,Shashi Aggarwal
212274,GPE,"Uttar
    Pradesh"
212274,DATE,1988
212274,CARDINAL,1
212274,CARDINAL,436
212274,PERSON,Anand Prakash
212274,GPE,Uttar Pradesh
212274,DATE,1990
212274,CARDINAL,1
212274,CARDINAL,291
212274,PERSON,Sanjay Kumar Aggarwal
212274,CARDINAL,459
212274,GPE,India
212274,DATE,1990
212274,CARDINAL,3
212274,CARDINAL,309
212274,PERSON,Gurdip Singh
212274,ORG,"Union of India &
    Ors."
212274,DATE,1989
212274,PERSON,Crl. L.J. NOC
212274,CARDINAL,41
212274,GPE,Delhi
212274,PERSON,Nand Kishore Purohit
212274,GPE,Maharashtra
212274,DATE,1986
212274,CARDINAL,2
212274,CARDINAL,25
212274,LAW,"CRIMINAL APPELLATE JURISDICTION: Writ Petition (Crimi- nal) Nos. 757,759 & 760"
212274,DATE,1990
212274,LAW,Article 32 of the Constitution of India
212274,PERSON,N. Devarajan
212274,PERSON,"V.
Krishnamurthy"
212274,ORG,Petitioners
212274,PERSON,Kapil Sibal
212274,PERSON,A Subba Rao
212274,ORG,Court
212274,ORG,AHMADI
212274,CARDINAL,Three
212274,PERSON,M.M. Shahul Hameed
212274,PERSON,Gani Asiam
212274,PERSON,Haja Mohideen
212274,PERSON,"Shahul Hameed
Asarudeen"
212274,PERSON,Naina Mohammed @ Raja Mohd
212274,PERSON,Zafar
212274,ORG,Department of Revenue Intelligence
212274,DATE,"5th October, 1989"
212274,FAC,"the
Sahar International Airport"
212274,GPE,Bombay
212274,ORG,"Directorate of
Revenue Intelligence"
212274,GPE,Waldorf
212274,GPE,Colaba
212274,GPE,Bombay
212274,PERSON,M.M. Shahul Hameed
212274,PRODUCT,"No.
CX-750"
212274,GPE,Hongkong
212274,CARDINAL,two
212274,GPE,Dubai
212274,CARDINAL,10
212274,DATE,that day
212274,CARDINAL,three
212274,CARDINAL,Two
212274,PRODUCT,M.M. Shahul Hameed
212274,QUANTITY,"about
905.70 carats"
212274,QUANTITY,77.37 carats
212274,MONEY,about Rs.70 lacs
212274,PRODUCT,Panchnama
212274,MONEY,"10,706"
212274,CARDINAL,two
212274,CARDINAL,100
212274,CARDINAL,"Rs.6,99,930"
212274,PRODUCT,Panchnama
212274,MONEY,"1,466.50"
212274,CARDINAL,460
212274,CARDINAL,three
212274,PERSON,Village Namboothalai
212274,GPE,"District
Ramnath"
212274,GPE,Tamilnadu
212274,DATE,"5th
October, 1989"
212274,PERSON,M.M. Shahul Hameed
212274,PERSON,Kasim
212274,ORG,Madras
212274,MONEY,"Rs.4,000"
212274,GPE,Hongkong
212274,GPE,Bombay
212274,PERSON,Mohammad
212274,GPE,Mohideen
212274,PERSON,Rahim
212274,GPE,Hongkong
212274,GPE,Bombay
212274,PERSON,Moham- mad
212274,CARDINAL,two
212274,GPE,Chembur
212274,PERSON,Mohideen
212274,PERSON,Rahim
212274,CARDINAL,two
212274,DATE,"the night of 4th
October, 1989"
212274,GPE,Hongkong
212274,FAC,Airport
212274,GPE,Hongkong
212274,LANGUAGE,Arabic
212274,PERSON,Kasim
212274,PERSON,Rahim
212274,DATE,"12th October, 1989"
212274,DATE,"5th October, 1989\"
212274,DATE,"19th October, 1989"
212274,DATE,"12th October, 1989"
212274,DATE,"5th
October, 1989"
212274,PERSON,Inciden- tally
212274,ORG,Revenue Intelligence
212274,DATE,"20th
October, 1989"
212274,CARDINAL,two
212274,DATE,"5th October, 1989"
212274,ORG,Tea
212274,GPE,Madras
212274,PERSON,Mohideen
212274,PERSON,Rahim
212274,PERSON,Rahim
212274,CARDINAL,"Rs.2,000"
212274,GPE,Dubai
212274,GPE,Bombay
212274,FAC,Vimi Lodge
212274,FAC,Bhindi Bazar
212274,DATE,"4th October, 1989"
212274,GPE,Dubai
212274,CARDINAL,100
212274,FAC,Airport
212274,TIME,the early hours
212274,DATE,"5th October, 1989"
212274,LANGUAGE,Arabic
212274,PERSON,Mohideen
212274,PERSON,Rahim
212274,DATE,"12th October, 1989"
212274,LAW,Section 108 of the Customs 461 Act
212274,DATE,1962
212274,DATE,"5th October,
1989"
212274,DATE,"19th October, 1989"
212274,DATE,"12th
October, 1989\"
212274,DATE,"5th
October, 1989"
212274,ORG,Revenue Intelligence
212274,DATE,"20th
October, 1989"
212274,CARDINAL,three
212274,PERSON,Esplanade
212274,GPE,Bombay
212274,DATE,"6th
October, 1989"
212274,PERSON,M.M. Shahul Hameed
212274,CARDINAL,two
212274,DATE,27th October 1989
212274,DATE,"16th November, 1989"
212274,PERSON,Kasim
212274,DATE,6th October
212274,DATE,1989
212274,PERSON,Egmore
212274,PERSON,Madras
212274,DATE,"19th October, 1989"
212274,CARDINAL,four
212274,DATE,"16th
November, 1989"
212274,DATE,"10th November, 1989"
212274,ORG,"the Government
of India"
212274,ORG,the Ministry of Finance
212274,ORG,Department of Revenue
212274,CARDINAL,1
212274,LAW,"Section 3 of the Conservation of Foreign Exchange
and Prevention of Smuggling Activities Act. 1974 (hereinafter called 'the
Act')"
212274,CARDINAL,three
212274,FAC,"the
Central Prison"
212274,GPE,Bombay
212274,DATE,"10th
November"
212274,DATE,1989
212274,CARDINAL,three
212274,DATE,"21st November, 1989"
212274,DATE,about 11 days
212274,DATE,"10th
November, 1989"
212274,CARDINAL,three
212274,ORG,the Government of India
212274,ORG,the Ministry of Finance
212274,ORG,Department of Revenue
212274,CARDINAL,three
212274,DATE,20th December 1989
212274,CARDINAL,1
212274,LAW,section 9 of the Act
212274,FAC,Bombay Airport
212274,CARDINAL,1
212274,CARDINAL,three
212274,LAW,"Article 226 of the
Constitution"
212274,ORG,the High Court of 462 Bombay
212274,DATE,19th January. 1990
212274,CARDINAL,66
212274,CARDINAL,67
212274,CARDINAL,68
212274,DATE,1990
212274,CARDINAL,Four
212274,ORG,the High Court
212274,CARDINAL,1
212274,CARDINAL,2
212274,DATE,"18th
December, 1989"
212274,CARDINAL,4
212274,CARDINAL,three
212274,ORG,Division Bench
212274,ORG,the High Court
212274,DATE,"21st March, 1990"
212274,ORG,The High Court
212274,CARDINAL,four
212274,LAW,"Special Leave Petitions (Criminal) Nos. 73
1,732 & 733"
212274,DATE,1990
212274,LAW,Article 136 of the Con- stitution
212274,LAW,"separate Writ Petitions (Criminal) Nos. 757,759"
212274,CARDINAL,760
212274,DATE,1990
212274,LAW,"Article
32 of the Constitution"
212274,CARDINAL,three
212274,CARDINAL,three
212274,ORG,the High Court of Bombay
212274,ORDINAL,firstly
212274,DATE,"18th December, 1989"
212274,DATE,"30th January, 1990"
212274,DATE,"18th Decem- ber, 1989"
212274,ORG,the Jail Authorities
212274,DATE,"20th December, 1989"
212274,ORG,The Jail Authorities
212274,DATE,"23rd, 24th and 25th of December, 1989"
212274,DATE,non-working days
212274,ORG,the COFEPOSA Unit
212274,DATE,"28th December, 1989"
212274,DATE,"the very next day i.e 29th December, 1989"
212274,DATE,"30th and 31st December,
1989"
212274,DATE,non-working days
212274,ORDINAL,6th
212274,ORDINAL,7th
212274,DATE,"January, 1990"
212274,DATE,"non-
working days"
212274,ORG,au- thority
212274,ORG,"the
COFEPOSA Unit"
212274,DATE,9th January
212274,DATE,1990
212274,DATE,1st January
212274,DATE,1990
212274,DATE,"Between 1st January, 1990 and 8th January, 1990"
212274,DATE,"two non-
working days"
212274,ORDINAL,6th
212274,ORDINAL,7th
212274,DATE,"January, 1990"
212274,DATE,"the four or five
days"
212274,CARDINAL,463
212274,EVENT,COFEPOSA
212274,ORG,Unit
212274,DATE,16th January
212274,DATE,1990
212274,DATE,"9th January, 1990"
212274,ORG,the COFEPOSA Unit
212274,DATE,"11th January, 1990"
212274,DATE,the 12th; 13th and 14th being non-working days
212274,DATE,"16th January, 1990"
212274,ORG,the COFEPOSA Unit
212274,DATE,"17th January, 1990"
212274,DATE,"18th January, 1990"
212274,CARDINAL,15
212274,ORDINAL,first
212274,DATE,"10th November, 1989"
212274,LANGUAGE,Tamil
212274,DATE,"Between 10th and 21st November, 1989"
212274,CARDINAL,five
212274,DATE,"11th, 12th,
13th, 18th & 19th"
212274,ORG,Department
212274,CARDINAL,464
212274,DATE,"20th November, 1989"
212274,DATE,"21st November, 1989"
212274,DATE,"between 10th and
21st November. 1989"
212274,DATE,5 holidays
212274,DATE,six days
212274,LANGUAGE,Tamil
212274,LANGUAGE,Tamil
212274,CARDINAL,15
212274,CARDINAL,two
212274,ORG,the Bombay Court
212274,PERSON,Kasim
212274,ORG,the Madras Court
212274,ORG,the Sessions Court
212274,ORG,the High Court
212274,CARDINAL,465
212274,PERSON,Sibbal
212274,CARDINAL,two
212274,PERSON,Kasim
212274,CARDINAL,2
212274,LAW,the Code of Criminal Procedure
212274,ORG,The High Court
212274,ORG,the Sessions Court
212274,ORG,the High Court
212274,DATE,"a
period of two months"
212274,ORG,the High Court
212274,CARDINAL,15
212274,PERSON,Shahul Hameed
212274,ORG,the High Court
212274,PERSON,Sessions
212274,ORG,High Court
212274,ORDINAL,second
212274,ORG,Court
212274,PERSON,Vijay Narain Singh
212274,ORG,State of Bihar
212274,DATE,1984
212274,CARDINAL,3
212274,ORG,SCC 14
212274,PERSON,Dharmendra Suganchand Chelawat
212274,ORG,Union of India
212274,DATE,1990
212274,CARDINAL,1
212274,CARDINAL,746
212274,CARDINAL,466
212274,GPE,Hongkong
212274,GPE,Dubai
212274,DATE,"5th October, 1989"
212274,PERSON,"Shahul
Hameed"
212274,CARDINAL,two
212274,CARDINAL,100
212274,CARDINAL,three
212274,ORG,the Additional Chief Metropolitan Magistrate
212274,PERSON,Espalande
212274,GPE,Bombay
212274,CARDINAL,two
212274,PERSON,M.M. Shahul Hameed
212274,PERSON,Con- scious
212274,CARDINAL,three
212274,DATE,"10th November, 1989"
212274,CARDINAL,three
212274,DATE,"5th
October, 1989"
212274,CARDINAL,one
212274,CARDINAL,two
212274,CARDINAL,two
212274,CARDINAL,as many as 100
212274,CARDINAL,three
212274,ORG,Court
212274,CARDINAL,467
212274,PERSON,Vijay Narain Singh
212274,ORG,Court
212274,PERSON,Ramesh Yadav
212274,ORG,"District Magis- trate
ET"
212274,DATE,1985
212274,CARDINAL,4
212274,ORG,SCC 232 this Court
212274,PERSON,Suraj Pal Sahu
212274,GPE,Maharashtra
212274,DATE,1986
212274,CARDINAL,4
212274,CARDINAL,378
212274,PERSON,Binod Singh
212274,PERSON,Dhanbad
212274,DATE,1986
212274,CARDINAL,4
212274,CARDINAL,416
212274,ORG,Court
212274,PERSON,Abdul Wahab Sheikh v.S.N. Sinha
212274,DATE,1989
212274,CARDINAL,2
212274,CARDINAL,222
212274,ORG,Court
212274,CARDINAL,468
212274,ORG,Court
212274,ORG,State of Tamil Nadu
212274,DATE,1989
212274,CARDINAL,4
212274,LAW,SCC 418
212274,ORG,Court
212274,PERSON,Shashi Aggarwal
212274,ORG,State of Uttar Pradesh
212274,DATE,1988
212274,ORG,SCC 436
212274,PERSON,Anand Prakash
212274,GPE,State of Uttar Pradesh
212274,DATE,1990
212274,CARDINAL,1
212274,CARDINAL,291
212274,PERSON,Dharmendra
212274,PERSON,Sanjay Kurnar Aggarwal
212274,ORG,Union of India
212274,DATE,1990
212274,CARDINAL,3
212274,CARDINAL,309
212274,CARDINAL,3
212274,PERSON,Ramesh Yadav
212274,CARDINAL,469
212274,ORG,High Court
212274,DATE,18th December
212274,DATE,1989
212274,FAC,the Bombay Airport
212274,DATE,"18th
January"
212274,DATE,1989
212274,DATE,"6th February, 1990"
212274,DATE,"14th February, 1990"
212274,ORG,Revenue Intelligence
212274,GPE,Bombay
212274,ORG,The High Court
212274,ORG,The High Court
212274,CARDINAL,470
212274,ORG,the Detaining Authority
212274,ORG,"the Detain- ing
Authority"
212274,LANGUAGE,Tamil
212274,ORG,the High Court
212274,ORG,the Delhi High Court
212274,GPE,Gurdip Singh
212274,ORG,Union of India & Ors.
