tid,label,token
508915,ORG,Rupa & Co. Ltd.
508915,ORG,Anr.
508915,ORG,Dawn Mills Co. Ltd.
508915,GPE,Anr.
508915,DATE,"16 April, 1998"
508915,DATE,1998
508915,CARDINAL,247
508915,DATE,1999) 1
508915,CARDINAL,744
508915,PERSON,R Balia
508915,PERSON,R Balia
508915,PERSON,JUDGMENT R. Balia
508915,CARDINAL,1
508915,LAW,"City Civil
Judge"
508915,GPE,Ahmedabad
508915,DATE,30th December 1997
508915,LAW,a Notice of Motion
508915,PERSON,DAWN Hosiery'
508915,CARDINAL,2
508915,LAW,Trade Mark Act
508915,CARDINAL,1
508915,ORG,RUPA
508915,DATE,over 40 years
508915,CARDINAL,1
508915,CARDINAL,1
508915,DATE,29-4-1995
508915,CARDINAL,1
508915,DATE,"25th May, 1995"
508915,CARDINAL,1
508915,DATE,4th March 1997
508915,CARDINAL,1
508915,CARDINAL,3
508915,CARDINAL,4
508915,ORG,RUPA
508915,DATE,1994
508915,LAW,the Trade and Merchandise Act
508915,DATE,1958
508915,ORG,"the Registrar of
Trade Marks"
508915,GPE,Bombay
508915,WORK_OF_ART,RUPA
508915,CARDINAL,two
508915,CARDINAL,5
508915,CARDINAL,two
508915,CARDINAL,one
508915,ORG,the RUPA Brand
508915,DATE,"the year
1995-96"
508915,MONEY,about Rs. 58.7 crores
508915,MONEY,about Rs. 2.70 crores
508915,CARDINAL,6
508915,ORG,Court
508915,ORG,DAWN
508915,ORG,RUPA
508915,CARDINAL,7
508915,CARDINAL,8
508915,ORDINAL,first
508915,DATE,the year ending 1996-97
508915,MONEY,about Rs. 58.00 crores
508915,MONEY,Rs. 2.74 crores
508915,DATE,daily
508915,MONEY,about Rs. 1.50 lakhs
508915,DATE,"April
1995"
508915,DATE,25-5-1995
508915,DATE,4-3-1997
508915,DATE,about 21 months
508915,ORG,Reliance
508915,ORG,Unjha Formulations Ltd.
508915,ORG,Unjha Pharmacy
508915,DATE,1996
508915,CARDINAL,2
508915,CARDINAL,511
508915,ORG,Paras Traders v. Rajasthan Copy Manufacturing Associates
508915,DATE,1996
508915,CARDINAL,229
508915,ORG,Kirloskar Proprietary Ltd.
508915,ORG,P.) Ltd.
508915,DATE,"1997 Karnt 1
= 1997"
508915,CARDINAL,1
