tid,LEGAL_SCJUDGE,LEGAL_DESIGN,LEGAL_GEN,LEGAL_PATENT,LEGAL_TRADEMARK,LEGAL_COPYRIGHT,LEGAL_RESERVATION_CATEGORY,LEGAL_CRIMINAL_PROCEDURE,LEGAL_ENTITY,COPYRIGHT_ACT,PATENTS_ACT,DESIGNS_ACT,INFORMATION_TECHNOLOGY_ACT,TRADEMARK_ACT
1766147,0,7,30,0,45,3,3,191,16,0,0,0,0,0
1766312,0,4,31,0,0,0,0,191,17,0,0,1,0,0
1767393,0,0,2,0,0,0,4,191,1,0,0,0,0,0
1771122,0,0,2,0,0,22,0,191,21,0,0,0,0,0
1771435,0,0,31,0,0,0,0,66,1,0,0,0,0,0
1771880,0,4,31,0,38,0,4,191,17,0,0,0,0,0
17789938,0,4,31,0,62,0,0,66,10,0,1,1,0,0
178445,0,7,31,0,0,3,4,191,17,0,0,0,0,0
179477870,0,6,31,2,0,0,0,191,1,0,0,0,0,0
179794777,0,7,13,0,0,0,4,191,1,0,0,0,0,0
179814250,0,4,27,0,19,0,4,209,10,0,0,0,0,0
1798615,0,0,33,0,0,0,0,14,17,0,0,0,0,0
1799441,0,0,14,0,0,0,0,66,17,0,0,0,0,0
1802196,0,9,24,0,0,0,4,191,1,0,0,0,0,0
1805387,0,0,31,0,0,3,4,191,17,0,0,0,0,0
1806604,0,4,31,0,3,0,0,209,10,0,0,0,0,0
180850491,0,0,33,0,0,0,4,66,2,0,0,0,0,0
181033,0,7,30,0,0,0,4,66,1,0,0,0,0,0
1813801,0,7,31,3,0,3,4,191,3,0,0,0,0,0
181459283,0,7,31,2,0,3,5,66,16,0,1,0,0,0
1815080,0,0,31,0,0,0,0,191,6,0,0,0,0,0
181654439,0,8,17,0,10,3,0,14,17,0,0,0,0,0
1817694,0,8,31,2,0,0,0,191,21,0,0,0,0,0
1822024,0,7,31,0,0,0,0,191,17,0,0,0,0,0
1830927,0,7,33,3,0,6,4,191,1,0,0,0,0,0
1831036,0,7,33,0,39,2,5,191,17,0,0,0,0,0
1831078,0,0,31,0,0,0,4,191,0,0,0,0,0,0
183120061,0,0,3,0,0,0,0,66,21,0,0,0,0,0
183600564,0,6,31,3,0,0,4,66,8,0,1,0,0,0
1836621,0,4,31,0,0,0,4,159,3,0,0,0,0,0
183717026,0,0,0,0,0,0,0,66,0,0,0,0,0,0
183868316,19,0,30,0,0,0,0,191,21,0,0,0,0,0
183984262,0,4,31,0,0,16,0,191,8,1,0,1,0,0
1844910,0,7,30,0,0,0,0,191,1,0,0,0,0,0
184660633,0,7,31,0,0,3,0,191,1,0,0,0,0,0
1847057,0,7,31,0,0,0,0,66,21,0,0,0,0,0
1850663,0,4,27,0,0,0,4,14,10,0,0,0,0,0
18546,0,6,24,0,0,0,0,66,10,0,0,0,0,0
1856009,0,0,0,0,0,0,0,12,0,0,0,0,0,0
1857950,0,7,30,0,0,20,8,191,16,0,0,0,0,0
1861080,0,7,3,0,0,0,0,66,4,0,0,0,0,0
1866073,0,6,3,0,0,0,4,191,17,0,0,0,0,0
1867924,0,0,2,0,0,0,0,66,17,0,0,0,0,0
1869228,0,6,31,2,0,0,0,12,1,0,0,0,0,0
1869992,0,7,31,0,0,0,0,191,17,0,0,0,0,0
1874558,0,4,31,0,62,22,0,191,1,0,0,0,0,0
187501619,0,4,11,0,0,3,0,66,17,0,0,0,0,0
1876565,0,0,30,0,0,0,4,66,16,0,0,0,0,0
187706,0,6,31,0,0,0,0,191,8,0,0,0,0,0
1877462,0,7,31,0,0,0,4,191,16,0,0,0,0,0
1877641,0,0,33,0,0,0,4,66,17,0,0,0,0,0
1877956,0,0,31,0,0,0,0,66,0,0,0,0,0,0
1878548,0,8,13,0,0,0,8,66,17,0,0,0,0,0
1881313,0,7,31,0,0,0,5,191,10,0,0,0,0,0
1882267,0,8,22,2,0,3,0,66,1,0,0,0,0,0
188348,0,7,17,0,0,3,0,191,16,0,0,0,0,0
1883538,0,4,31,0,62,0,0,191,17,0,0,0,0,0
188357431,0,7,2,0,0,22,4,191,21,0,0,0,0,0
188429772,0,0,3,0,0,0,0,297,16,0,0,0,0,0
1885635,0,7,33,0,0,0,0,191,16,0,0,0,0,0
1887773,0,7,31,0,0,5,4,191,17,1,0,0,0,0
188958994,0,7,31,0,0,3,0,16,21,0,0,0,0,0
1890740,0,0,30,0,0,0,0,83,16,0,0,0,0,0
1890994,0,0,30,0,0,0,4,191,21,0,0,0,0,0
1891895,0,4,31,0,0,0,4,59,1,0,0,0,0,0
189337794,0,5,26,0,39,5,0,191,8,0,0,0,0,0
1899039,0,7,31,0,0,5,0,191,1,1,0,0,0,0
189907,0,7,31,3,62,0,0,16,17,0,0,0,0,0
1900118,0,0,30,0,0,0,0,191,17,0,0,0,0,0
1901943,0,0,31,3,0,0,4,66,21,0,0,0,0,0
190196010,0,0,0,0,0,0,0,200,0,0,0,0,0,0
1902038,0,7,13,2,0,6,0,191,17,0,0,0,0,0
1903089,0,7,2,0,0,0,4,66,8,0,0,0,0,0
1905157,0,5,31,1,0,0,0,191,10,0,1,1,0,0
1907642,0,7,31,0,0,22,0,191,1,0,0,0,0,0
1907957,0,8,31,3,0,0,0,191,17,0,0,0,0,0
1911637,0,6,31,0,0,0,0,66,17,0,0,0,0,0
1916388,0,7,31,3,0,0,4,66,21,0,0,0,0,0
191721813,0,7,31,8,62,22,4,191,21,1,1,0,0,0
191907197,0,4,17,0,62,0,0,209,10,0,0,0,0,0
1919561,0,0,31,0,0,0,0,66,1,0,0,0,0,0
1920837,0,8,20,0,0,0,0,66,17,0,0,0,0,0
1923487,0,0,31,0,0,0,4,83,16,0,0,0,0,0
1926500,0,8,31,0,0,0,0,191,1,0,0,0,0,0
19267666,0,4,31,0,62,5,4,66,10,0,1,1,0,0
1928398,0,4,2,0,0,0,0,140,0,0,0,0,0,0
192914986,0,0,0,0,0,0,0,66,15,0,0,0,0,0
1938230,0,6,31,0,0,0,0,66,21,0,0,0,0,0
1938862,0,4,5,2,0,0,0,191,17,0,0,0,0,0
1939993,0,7,30,0,0,3,6,191,1,0,0,0,0,0
1940266,0,4,30,0,0,0,4,66,21,0,0,0,0,0
194456776,0,7,17,0,0,0,4,191,8,0,0,0,0,0
1947054,0,6,13,3,0,0,0,66,17,0,0,0,0,0
1951505,0,7,17,0,0,3,0,66,10,0,0,0,0,0
1954356,0,7,31,3,0,3,0,191,17,0,0,0,0,0
1956673,0,8,31,0,0,0,0,191,17,0,0,0,0,0
1959866,0,7,13,3,45,0,0,66,17,0,0,0,0,0
195994,0,6,20,0,0,0,0,66,17,0,0,0,0,0
1960330,0,8,31,0,0,20,4,191,21,0,0,0,0,0
1960340,0,7,31,0,0,0,4,66,4,0,0,0,0,0
1961394,0,4,31,2,0,0,0,12,1,0,0,0,0,0
1963322,0,7,31,0,0,5,4,191,16,1,0,0,0,0
1965204,0,4,31,0,0,0,0,66,10,0,0,0,0,0
1965879,98,7,27,0,0,5,4,78,8,1,0,1,0,0
1967742,0,4,27,0,62,5,4,191,10,1,0,0,0,1
1969682,0,7,31,0,0,3,8,191,17,0,0,0,0,0
1979794,0,0,31,3,0,0,4,66,16,0,0,0,0,0
1981010,0,9,30,3,0,0,0,191,21,0,0,0,0,0
1986616,67,7,22,0,0,0,0,66,17,0,0,0,0,0
1986966,0,6,20,3,0,0,0,66,1,0,0,0,0,0
198827109,0,0,31,0,0,19,0,14,17,0,0,0,0,0
1988625,0,0,31,0,0,0,0,66,17,0,0,0,0,0
1988649,0,9,33,0,0,0,4,66,8,0,0,0,0,0
1989264,108,5,31,0,0,0,4,66,0,0,0,0,0,0
1991497,0,5,17,0,0,0,4,66,1,0,0,0,0,0
199908142,0,7,31,0,0,3,4,66,17,0,0,0,0,0
1999324,0,5,30,0,0,0,4,191,3,0,0,0,0,0
1999671,0,7,31,0,0,0,0,191,21,0,0,0,0,0
199977,0,0,2,0,0,0,0,191,15,0,0,0,0,0
20356733,0,0,11,0,0,0,0,191,16,0,0,0,0,0
2044127,0,0,0,0,39,0,0,14,17,0,0,0,0,0
204742,0,7,31,0,0,0,4,191,3,0,0,0,0,0
206804,0,9,31,0,0,0,0,191,3,0,0,0,0,0
211970,0,7,3,0,0,0,0,66,3,0,0,0,0,0
212274,0,9,31,0,0,0,0,83,6,0,0,0,0,0
213382,0,0,30,0,0,0,0,191,0,0,0,0,0,0
21369704,0,7,31,0,0,0,4,12,17,0,0,0,0,0
214713,0,7,17,0,0,0,0,66,21,0,0,0,0,0
220229,0,7,4,0,0,6,0,66,20,0,0,0,0,0
222788,0,6,17,0,39,0,0,191,17,0,0,0,0,0
223504,0,7,13,0,0,3,5,191,16,0,0,0,0,0
224777,0,0,2,0,0,0,0,191,6,0,0,0,0,0
227988,0,6,20,0,0,0,0,66,1,0,0,0,0,0
231341,0,6,31,0,0,0,4,297,1,0,0,0,0,0
23402471,0,6,31,0,0,0,4,16,17,0,0,0,0,0
23954109,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241970,0,8,17,0,0,0,0,66,17,0,0,0,0,0
243002,0,7,13,0,0,6,0,191,17,0,0,0,0,0
246887,67,4,20,0,0,0,0,209,10,0,0,0,0,0
248715,0,0,2,0,0,0,0,12,0,0,0,0,0,0
249589,0,7,2,0,62,3,0,66,15,0,0,0,0,0
256224,0,4,31,0,0,0,4,191,10,0,0,0,0,0
257876,0,7,13,2,38,3,7,191,1,0,0,0,0,0
258508,0,7,31,0,0,0,0,191,16,0,0,0,0,0
261992,0,5,30,0,0,0,0,107,15,0,0,0,0,0
263884,0,4,22,0,0,0,0,191,21,0,0,0,0,0
264657,114,0,3,0,0,0,0,66,15,0,0,0,0,0
2671204,0,7,31,0,0,0,4,66,17,0,0,0,0,0
26718353,0,0,31,0,0,0,0,200,21,0,0,0,0,0
268937,0,7,22,0,0,0,0,191,17,0,0,0,0,0
271216,108,4,31,2,0,0,0,12,1,0,0,0,0,0
27152913,0,4,31,0,62,0,4,209,10,0,0,0,0,1
275246,0,4,31,0,0,0,0,191,1,0,0,0,0,0
27773000,0,6,31,2,0,0,4,66,8,0,0,0,0,0
279427,0,9,31,0,0,0,4,66,6,0,0,0,0,0
279466,0,6,2,0,0,3,4,78,8,0,0,0,0,0
280042,0,4,31,2,3,0,0,14,17,0,0,0,0,0
280485,0,6,31,0,0,0,4,66,10,0,0,0,0,0
280498,0,7,31,0,0,3,4,191,16,0,0,0,0,0
281850,0,0,30,0,0,0,0,191,17,0,0,0,0,0
28356393,0,7,31,3,0,0,0,66,21,0,0,0,0,0
288525,0,0,31,3,0,0,4,209,10,0,0,0,0,0
29023706,0,8,3,0,0,0,0,229,3,0,0,0,0,0
290385,0,0,3,0,0,0,0,101,17,0,0,0,0,0
290962,0,7,33,0,0,0,0,191,1,0,0,0,0,0
292146,0,4,2,0,62,0,4,140,1,0,0,0,0,0
292286,0,7,31,0,0,3,0,191,16,0,0,0,0,0
292442,0,0,31,0,0,0,0,191,15,0,0,0,0,0
293197,0,0,31,0,0,0,0,208,15,0,0,0,0,0
296025,0,0,31,0,0,12,0,191,3,0,0,0,0,0
30319311,0,0,20,0,0,0,0,208,17,0,0,0,0,0
306336,0,6,22,0,0,0,0,12,17,0,0,0,0,0
306833,0,7,31,0,0,22,0,191,17,0,0,0,0,0
307021,0,7,30,0,0,0,4,191,1,0,0,0,0,0
309271,0,7,13,0,0,0,0,66,1,0,0,0,0,0
309307,0,6,31,0,0,0,4,101,10,0,0,0,0,0
309541,0,7,13,0,0,0,4,66,1,0,0,0,0,0
310087,0,0,24,0,0,0,0,83,16,0,0,0,0,0
3111930,0,0,3,0,0,0,0,66,16,0,0,0,0,0
31239895,0,0,31,0,0,0,0,24,2,0,0,0,0,0
314044,0,7,31,0,0,0,0,191,16,0,0,0,0,0
315432,0,7,30,0,0,0,0,66,17,0,0,0,0,0
315836,0,7,27,0,62,5,0,191,8,1,0,0,0,0
31621011,0,7,31,0,0,0,4,191,1,0,0,0,0,0
317172,59,6,2,0,0,0,0,66,17,0,0,0,0,0
3173546,0,4,31,0,62,5,5,191,17,1,0,0,0,0
317554,0,4,31,0,0,12,4,191,15,0,0,0,0,0
323576,0,7,31,0,0,0,0,191,17,0,0,0,0,0
328927,0,7,13,0,0,3,0,191,16,0,0,0,0,0
329158,0,7,31,2,0,3,0,14,17,0,0,0,0,0
330608,0,7,22,0,0,3,0,66,1,0,0,0,0,0
331232,0,7,4,0,0,5,0,191,17,1,0,0,0,0
33136745,0,4,27,0,62,0,0,14,1,0,0,0,0,0
33194727,0,4,31,1,0,5,4,209,10,1,1,1,0,0
332955,0,7,31,3,0,3,0,191,10,0,0,0,0,0
334293,0,7,31,0,0,3,0,191,16,0,0,0,0,0
338008,0,7,30,0,0,0,4,191,3,0,0,0,0,0
338115,0,0,2,2,0,0,0,66,17,0,0,0,0,0
341560,0,1,17,0,0,0,0,191,2,0,0,0,0,0
342903,0,6,31,0,0,0,0,66,1,0,0,0,0,0
344644,0,9,17,0,0,0,0,14,15,0,0,0,0,0
347224,0,0,31,0,0,0,0,66,0,0,0,0,0,0
350457,0,6,33,0,0,0,0,66,0,0,0,0,0,0
350628,0,0,31,0,0,0,0,66,0,0,0,0,0,0
350976,150,0,17,0,0,0,0,297,17,0,0,0,0,0
353578,0,0,31,0,0,0,0,83,16,0,0,0,0,0
353751,0,7,17,3,0,0,0,66,10,0,0,0,0,0
354829,150,7,31,0,0,0,0,191,6,0,0,0,0,0
357132,0,0,31,0,0,0,0,66,3,0,0,0,0,0
363089,0,0,31,0,0,0,0,14,20,0,0,0,0,0
368264,0,4,5,0,3,0,0,191,17,0,0,0,0,0
36875,0,0,22,0,0,0,0,66,17,0,0,0,0,0
36937,0,4,31,0,0,0,0,191,0,0,0,0,0,0
371933,0,7,33,0,0,0,4,66,21,0,0,0,0,0
374340,0,5,31,2,0,0,0,66,1,0,0,0,0,0
37494799,0,7,31,0,0,0,0,191,21,0,0,0,0,0
37721629,0,6,22,0,0,0,0,12,17,0,0,0,0,0
377266,0,5,31,0,0,5,0,191,1,1,0,0,0,0
379222,0,0,31,0,0,0,0,66,21,0,0,0,0,0
37934,0,7,31,3,0,0,4,66,17,0,0,0,0,0
37963,0,6,31,0,0,0,0,191,16,0,0,0,0,0
37987,0,4,31,0,0,0,4,66,16,0,0,0,0,0
380655,0,0,31,0,0,0,0,66,17,0,0,0,0,0
382721,0,7,31,0,0,0,4,191,21,0,0,0,0,0
383397,0,7,27,2,0,5,0,191,21,1,0,0,0,0
3849421,0,5,31,6,42,5,0,191,1,1,0,1,0,0
386457,0,5,22,0,0,0,0,66,17,0,0,0,0,0
38764718,7,4,31,1,0,5,0,66,17,0,1,1,0,0
39169380,0,7,31,0,0,5,5,191,8,1,0,0,0,0
391843,0,7,31,0,0,0,4,191,21,0,0,0,0,0
39217891,0,4,17,0,62,0,5,66,1,0,0,0,0,0
396205,0,7,3,0,0,0,4,66,17,0,0,0,0,0
39679,0,7,31,0,0,0,4,191,6,0,0,0,0,0
399708,0,8,31,0,0,0,0,191,1,0,0,0,0,0
403501,0,5,31,0,0,0,4,191,2,0,0,0,0,0
40533940,0,7,31,2,0,0,0,66,10,0,0,0,0,0
407511,0,0,31,0,0,0,0,101,6,0,0,0,0,0
40753175,0,6,22,0,0,22,4,191,1,0,0,0,0,0
410114,108,0,3,0,0,0,4,14,20,0,0,0,0,0
414792,0,7,13,0,0,0,0,66,16,0,0,0,0,0
415294,0,4,27,0,0,0,0,209,10,0,0,0,0,0
41554823,0,6,3,0,0,0,5,191,21,0,0,0,0,0
421030,0,7,31,0,0,0,4,66,17,0,0,0,0,0
422732,108,5,31,0,0,5,0,191,17,1,0,0,0,0
42294818,0,5,17,0,0,0,0,209,10,0,0,0,0,0
42299665,0,0,31,0,0,0,4,83,16,0,0,0,0,0
42355707,0,7,31,0,0,3,0,191,21,0,0,0,0,0
424874,0,7,30,0,0,3,0,191,2,0,0,0,0,0
425153,0,0,31,0,0,0,4,191,21,0,0,0,0,0
429924,0,0,31,0,0,0,0,66,1,0,0,0,0,0
43335747,0,7,31,0,62,3,4,191,1,0,0,0,1,0
4354,0,7,30,0,0,0,0,191,16,0,0,0,0,0
435765,0,8,22,0,0,0,4,66,1,0,0,0,0,0
437533,0,0,31,0,0,0,4,191,17,0,0,0,0,0
442517,0,6,31,0,0,0,4,208,1,0,0,0,0,0
44410582,0,4,31,0,0,0,4,191,8,0,1,0,0,0
444303,0,6,30,0,0,0,0,66,10,0,0,0,0,0
444914,0,4,30,0,0,5,0,191,17,1,0,1,0,0
446174,0,0,31,0,0,7,4,191,17,0,0,0,0,0
44641638,0,0,33,0,0,0,0,200,0,0,0,0,0,0
446828,0,4,17,0,39,0,0,191,1,0,0,0,0,0
450219,0,0,31,0,0,0,0,66,3,0,0,0,0,0
452434,0,6,2,0,0,0,0,191,17,0,0,0,0,0
453977,0,6,31,3,0,3,0,191,1,0,0,0,0,0
455122,0,6,31,0,0,0,4,191,17,0,0,0,0,0
456839,0,7,30,3,0,0,5,191,16,0,0,0,0,0
458739,0,0,31,0,0,0,0,66,17,0,0,0,0,0
465681,0,0,31,0,0,0,0,101,1,0,0,0,0,0
467194,0,8,22,0,13,21,9,191,21,0,0,0,0,0
468834,0,7,31,0,0,0,0,191,21,0,0,0,0,0
471272,139,7,30,0,0,0,4,191,21,0,0,0,0,0
47391891,0,0,24,0,0,6,0,66,2,0,0,0,0,0
474885,0,7,31,0,62,5,0,66,17,1,0,0,0,0
476474,0,8,31,0,0,0,5,191,17,0,0,0,0,0
477104,0,4,22,0,0,0,0,191,1,0,0,0,0,0
477313,0,7,30,2,0,22,8,191,21,0,0,0,0,0
47808634,0,7,2,0,0,22,4,66,1,0,0,0,0,0
48216667,0,4,31,0,62,3,4,209,17,0,0,0,0,0
483734,0,7,31,0,0,0,0,66,17,0,0,0,0,0
483899,0,5,31,0,0,0,0,191,1,0,0,0,0,0
486081,0,7,13,0,0,0,4,66,17,0,0,0,0,0
487303,0,4,17,2,0,5,4,78,8,1,0,0,0,0
491934,0,0,2,0,0,0,0,191,21,0,0,0,0,0
492853,0,0,31,0,0,0,0,191,2,0,0,0,0,0
494408,0,0,13,0,0,0,0,66,17,0,0,0,0,0
49480,108,7,31,0,0,0,0,66,10,0,0,0,0,0
499867,0,7,30,0,0,0,7,191,17,0,0,0,0,0
50089303,0,0,11,0,0,0,0,14,1,0,0,0,0,0
501542,0,6,31,0,0,0,4,66,16,0,0,0,0,0
507033,0,4,31,0,62,3,4,191,17,0,0,0,0,0
508915,0,4,27,3,0,0,4,191,10,0,0,0,0,0
509065,0,5,30,0,0,0,0,191,17,0,0,0,0,0
5114588,0,7,31,3,0,0,4,66,17,0,0,0,0,0
511635,0,6,31,0,0,0,4,54,1,0,0,0,0,0
511784,0,0,22,0,0,0,0,297,16,0,0,0,0,0
511928,0,0,3,0,0,0,0,12,20,0,0,0,0,0
512761,0,7,30,0,0,3,5,191,1,0,0,0,0,0
513801,0,7,30,0,0,3,0,191,16,0,0,0,0,0
514077,0,7,30,0,0,0,7,191,1,0,0,0,0,0
514933,0,4,2,0,62,3,0,14,17,0,0,0,0,0
51545606,0,7,31,2,62,5,4,191,10,1,0,0,0,0
51689837,0,0,31,0,0,0,4,66,21,0,0,0,0,0
5192,0,6,33,3,0,0,0,66,17,0,0,0,0,0
52129591,0,7,31,0,0,3,3,209,10,0,0,0,0,0
524871,0,0,2,0,0,3,4,191,2,0,0,0,0,0
525017,0,7,30,0,0,0,0,191,1,0,0,0,0,0
528391,0,4,17,0,62,3,0,78,8,0,0,0,0,0
529229,0,0,17,0,0,0,0,66,17,0,0,0,0,0
529384,0,4,27,0,0,0,0,191,17,0,0,0,0,0
53080,0,9,31,0,0,0,0,191,21,0,0,0,0,0
5398766,0,7,17,0,39,0,0,209,10,0,0,0,0,0
540642,0,5,2,0,0,0,0,191,16,0,0,0,0,0
54865315,0,0,20,0,0,0,0,297,17,0,0,0,0,0
54995969,179,6,13,0,0,0,0,297,17,0,0,0,0,0
55517912,0,3,31,2,0,0,4,191,17,0,0,0,0,0
557368,0,3,31,0,0,0,4,66,3,0,0,0,0,0
557776,0,4,30,0,0,0,5,191,16,0,0,0,0,0
56087922,0,7,2,0,0,0,0,14,17,0,0,0,0,0
565540,0,4,31,0,62,5,0,191,10,1,0,0,0,0
565788,0,5,31,0,10,5,4,191,1,1,0,0,0,0
574884,0,0,31,0,0,3,4,66,17,0,0,0,0,0
57555980,0,4,4,0,62,5,0,191,17,1,0,0,0,0
576454,0,7,31,0,10,5,4,191,8,1,0,1,0,0
57798471,0,7,31,8,62,5,4,191,1,0,1,0,0,0
579822,0,0,31,0,0,0,4,66,3,0,0,0,0,0
58263027,0,7,30,0,0,0,0,191,17,0,0,0,0,0
582634,0,5,27,0,0,5,4,209,10,1,0,0,0,0
584252,0,7,1,0,0,0,0,209,10,0,0,0,0,0
584977,0,7,30,0,0,22,0,191,17,0,0,0,0,0
585040,0,4,3,0,0,0,4,66,3,0,0,0,0,0
585219,0,7,4,0,0,5,0,191,8,1,0,0,0,0
588099,0,6,22,0,0,0,4,66,1,0,0,0,0,0
590022,0,0,17,0,0,0,0,66,1,0,0,0,0,0
591481,0,7,31,0,0,0,0,191,17,0,0,0,0,0
594383,0,7,30,0,0,3,0,191,17,0,0,0,0,0
600280,0,5,31,0,0,0,0,66,17,0,0,0,0,0
603848,0,7,4,0,0,5,0,191,8,1,0,0,0,0
605322,0,0,20,0,0,0,0,209,10,0,0,0,0,0
60799,0,7,30,0,0,3,4,191,21,0,0,0,0,0
611025,0,7,22,0,62,0,0,66,1,0,0,0,0,0
612964,0,7,30,0,0,22,0,191,21,0,0,0,0,0
6137338,0,6,31,0,0,0,0,66,10,0,0,1,0,0
614536,0,4,31,0,62,0,0,209,10,0,0,0,0,0
614998,0,6,17,0,0,0,0,191,17,0,0,0,0,0
615459,0,7,27,0,0,3,4,191,10,1,0,0,0,0
617044,0,6,31,0,0,0,4,191,21,0,0,0,0,0
617728,0,0,31,0,0,0,0,14,15,0,0,0,0,0
619152,0,7,13,0,0,0,0,191,3,0,0,0,0,0
620033,0,8,3,0,0,0,0,191,17,0,0,0,0,0
620904,0,0,31,0,0,3,0,14,3,0,0,0,0,0
623061,0,7,31,0,0,0,4,191,21,0,0,0,0,0
623494,0,4,31,0,0,0,4,66,17,0,0,0,0,0
625240,0,7,4,0,0,5,0,209,10,1,0,0,0,0
627069,0,0,22,0,0,0,4,66,1,0,0,0,0,0
629330,0,0,3,0,0,0,5,14,17,0,0,0,0,0
62991042,0,0,20,0,0,0,4,66,8,0,0,0,0,0
630125,0,7,17,0,0,0,4,66,16,0,0,0,0,0
63283859,0,7,30,2,0,0,4,66,10,0,0,0,0,0
633111,0,0,20,0,0,0,0,83,6,0,0,0,0,0
634059,0,7,2,0,0,0,0,66,10,0,0,0,0,0
634160,0,6,30,0,0,0,7,191,1,0,0,0,0,0
634266,0,9,31,0,0,0,4,66,17,0,0,0,0,0
63489929,150,7,30,0,0,2,7,191,1,0,0,0,0,0
639803,0,7,33,0,0,0,0,66,1,0,0,0,0,0
64231867,0,0,31,0,0,0,0,66,17,0,0,0,0,0
64332,0,7,31,0,0,0,4,191,17,0,0,0,0,0
647343,0,7,13,0,0,6,4,191,1,0,0,0,0,0
65151197,0,4,17,0,0,0,4,191,17,0,0,0,0,0
651705,0,7,31,0,0,3,0,83,16,0,0,0,0,0
652828,0,4,27,0,62,5,4,209,10,1,0,0,0,1
65293457,0,5,11,0,0,0,0,289,16,0,0,0,0,0
653417,0,7,30,0,0,0,0,191,21,0,0,0,0,0
6544121,0,7,30,3,0,3,4,191,21,0,0,0,0,0
6547,0,7,30,0,0,3,5,191,21,0,0,0,0,0
657557,0,7,22,0,0,0,4,66,21,0,0,0,0,0
659090,0,0,3,0,0,0,0,66,17,0,0,0,0,0
66104323,0,7,31,0,10,5,4,191,10,1,1,1,0,0
665756,0,7,31,0,0,3,0,191,17,0,0,0,0,0
668225,0,7,31,0,0,0,0,66,16,0,0,0,0,0
67143323,0,6,3,0,0,0,0,14,21,0,0,0,0,0
67255,0,8,31,0,0,5,0,209,10,1,0,0,0,0
672966,0,6,27,0,62,5,4,66,8,1,0,0,0,0
673012,0,7,13,0,0,3,5,66,16,0,0,0,0,0
678038,0,8,31,0,0,3,4,191,17,0,0,0,0,0
67892682,0,4,4,0,0,5,0,191,17,1,0,0,0,0
681372,0,6,13,0,0,0,0,191,3,0,0,0,0,0
681713,0,7,33,0,0,0,0,66,16,0,0,0,0,0
681866,0,7,30,0,0,0,4,66,16,0,0,0,0,0
68469,0,6,31,3,0,0,0,66,17,0,0,0,0,0
685234,0,6,3,0,0,0,5,191,17,0,0,0,0,0
686582,0,0,31,0,0,0,0,191,17,0,0,0,0,0
687034,0,4,17,0,0,3,0,191,21,0,0,0,0,0
68799740,0,7,31,0,62,5,0,191,10,1,0,0,0,0
69052901,0,0,31,0,0,0,0,66,17,0,0,0,0,0
691481,0,9,31,0,0,0,0,66,17,0,0,0,0,0
693281,0,0,30,0,0,0,0,66,17,0,0,0,0,0
693363,0,7,17,0,0,0,0,222,8,0,0,0,0,0
693891,0,4,31,0,62,0,0,191,1,0,0,0,0,0
69624144,0,7,31,0,0,0,4,191,1,0,0,0,0,0
699319,0,7,31,0,0,0,4,191,6,0,0,0,0,0
7003391,0,7,31,0,0,12,4,191,17,0,0,0,0,0
70037708,0,7,31,0,0,22,4,191,21,0,0,0,0,0
703764,0,7,13,0,0,0,0,191,2,0,0,0,0,0
70463837,0,7,3,0,0,3,0,66,17,0,0,0,0,0
70487596,0,7,27,0,0,5,4,78,8,0,0,0,0,0
707249,0,7,20,2,0,0,0,14,17,0,0,0,0,0
710165,0,0,27,0,0,5,0,159,6,1,0,0,0,0
712132,0,4,5,0,62,5,0,191,17,1,0,0,0,0
712415,0,4,31,0,0,0,0,66,17,0,1,1,0,0
71315,0,7,3,3,0,0,4,66,17,0,0,0,0,0
713825,0,0,33,0,0,0,0,66,21,0,0,0,0,0
730804,0,7,31,0,0,3,5,191,1,0,0,0,0,0
732612,0,0,30,0,0,0,0,191,2,0,0,0,0,0
733192,0,0,31,0,0,0,0,83,16,0,0,0,0,0
735457,0,7,31,0,0,3,4,191,1,0,0,0,0,0
73583860,0,7,31,0,0,0,0,156,17,0,0,0,0,0
736105,0,8,31,3,0,0,0,12,15,0,0,0,0,0
73767384,0,6,31,0,0,0,5,191,21,0,0,0,0,0
74028,0,7,17,3,0,0,0,66,10,0,0,0,0,0
74061245,0,7,31,2,0,3,5,66,16,0,1,0,0,0
743158,0,6,31,2,0,0,4,66,17,0,0,0,0,0
743328,0,7,11,0,0,0,0,191,17,0,0,0,0,0
74910860,185,7,31,2,0,0,4,66,1,0,0,0,0,0
753224,0,7,33,3,0,5,4,66,1,0,0,0,0,0
75646,0,0,31,0,0,0,5,66,17,0,0,0,0,0
756739,0,8,17,0,0,0,8,191,17,0,0,0,0,0
757639,0,7,31,0,0,0,0,191,16,0,0,0,0,0
759618,0,4,30,3,0,5,0,191,1,1,0,1,0,0
761967,0,7,13,0,0,3,0,191,17,0,0,0,0,0
762055,0,7,4,0,0,5,0,191,1,1,0,0,0,0
762574,0,7,31,0,0,0,4,191,16,0,0,0,0,0
762747,0,9,2,0,0,0,4,66,17,0,0,0,0,0
76636976,0,7,31,1,62,5,4,66,1,1,1,1,0,1
769115,0,7,27,0,62,0,4,209,10,0,0,0,0,0
769926,0,7,27,0,62,14,0,209,10,0,0,0,0,0
774102,0,0,17,0,0,0,0,191,15,0,0,0,0,0
784265,0,4,27,0,0,5,0,140,1,0,0,0,0,0
784749,0,0,31,0,0,0,0,191,15,0,0,0,0,0
789627,0,7,31,0,0,0,4,191,13,0,0,0,0,0
