tid,label,token
793348,ORG,Supreme Court of India
793348,PERSON,Jagdish Chander Gupta
793348,ORG,Kajaria Traders (India) Ltd
793348,DATE,29 April
793348,DATE,1964
793348,DATE,1964 AIR 1882
793348,DATE,1964
793348,CARDINAL,8
793348,CARDINAL,50
793348,PERSON,Hidayatullah
793348,PERSON,Hidayatullah
793348,PERSON,JAGDISH
793348,ORG,KAJARIA TRADERS (INDIA) LTD
793348,CARDINAL,29/04/1964
793348,NORP,HIDAYATULLAH
793348,GPE,"M.
    BENCH"
793348,GPE,HIDAYATULLAH
793348,GPE,"M.
    WANCHOO"
793348,GPE,"K.N.
    GUPTA"
793348,GPE,K.C.
793348,GPE,AYYANGAR
793348,GPE,N. RAJAGOPALA
793348,DATE,1964
793348,DATE,1964
793348,CARDINAL,8
793348,CARDINAL,50
793348,LAW,Arbitration    Act-Partnership	  agreement-Provision
793348,ORG,the High Court
793348,LAW,"statute-Ejusdem  Generis-
    Noscitur a sociis-Indian Partnership Act"
793348,DATE,1932 (9 of  1932
793348,LAW,s. 69-Arbitration Act
793348,DATE,1940 (Act 10 of 1940
793348,CARDINAL,8
793348,CARDINAL,2
793348,LAW,"sti-
    51"
793348,LAW,accordance with Arbitration	 Act
793348,DATE,1940
793348,LAW,s. 8(2) of the Indian Arbitration Act
793348,ORG,Division  Bench
793348,ORG,the  High  Court
793348,CARDINAL,69
793348,CARDINAL,3
793348,LAW,"the Indian	 Partnership
    Act"
793348,DATE,1932
793348,CARDINAL,One
793348,ORG,Court
793348,NORP,Thai
793348,ORG,Court
793348,CARDINAL,one
793348,CARDINAL,69
793348,CARDINAL,3
793348,CARDINAL,two
793348,PERSON,Allen v.  Emerson
793348,DATE,1944) 1 K.B. 362
793348,PERSON,Hafiz  Qamar Din
793348,PERSON,Nur Din
793348,DATE,A.I.R. 1936 Lah.  136
793348,GPE,Babulal
793348,GPE,Dhania
793348,ORG,M/s.  Gautam & Co.
793348,DATE,1950  Cal.	341
793348,GPE,Kottamasu
793348,GPE,Chokka
793348,GPE,Arjanadtu
793348,DATE,"A.I.R.
    1939"
793348,CARDINAL,145
793348,PERSON,Umar Haji Karim
793348,DATE,I.L.R. 1943 Nag. 540
793348,WORK_OF_ART,"Ram Lal
    Harnam
    Das  Y. Bal Kishan"
793348,DATE,A.I.R. 1957
793348,CARDINAL,159
793348,CARDINAL,3
793348,CARDINAL,1
793348,CARDINAL,2
793348,CARDINAL,3
793348,CARDINAL,4
793348,CARDINAL,52
793348,LAW,Civil Appeal No. 791
793348,DATE,1962
793348,DATE,"March 22, 1960"
793348,ORG,"the Bombay High
Court"
793348,WORK_OF_ART,Award No. 18
793348,DATE,1959
793348,PERSON,S. T. Desai
793348,PERSON,I. N. Shroff
793348,PERSON,B. C. Misra
793348,DATE,"April 29, 1964"
793348,LAW,The Judgment of the Court
793348,PERSON,HIDAYATULLAH
793348,ORG,"the High Court
of Bombay"
793348,DATE,"March 22, 1960"
793348,DATE,"July 30, 1955"
793348,PERSON,Messrs
793348,ORG,Kajaria
793348,ORG,India) Ltd.
793348,ORG,"Foreign Import and Export
Association"
793348,ORG,Jagdish C. Gupta)
793348,DATE,between January and June 1956
793348,QUANTITY,"10,000
tons"
793348,ORG,Phillips Brothers (India) Ltd.
793348,GPE,New York
793348,CARDINAL,one
793348,LAW,the Indian Arbitration Act
793348,PERSON,"Jagdish
Chander Gupta"
793348,PERSON,Jagdish Chander Gupta
793348,DATE,"February
28, 1959"
793348,PERSON,R. J. Kolah
793348,ORG,Advocate O.S.)
793348,PERSON,Jagdish Chander Gupta
793348,PERSON,Kolah
793348,PERSON,"Jagdish
Chander Gupta"
793348,DATE,"March 17, 1959"
793348,PERSON,Jagdish Chander Gupta
793348,DATE,"15
clear days"
793348,PERSON,Kolah
793348,PERSON,"Jagdish Chander
Gupta"
793348,CARDINAL,53
793348,DATE,"March 28, 1959"
793348,CARDINAL,8
793348,CARDINAL,2
793348,LAW,"the Indian
Arbitration Act"
793348,DATE,1940
793348,PERSON,Kolah
793348,PERSON,Jagdish Chander Gupta
793348,CARDINAL,Two
793348,CARDINAL,8
793348,CARDINAL,2
793348,LAW,"the
Indian Arbitration Act"
793348,CARDINAL,69
793348,CARDINAL,3
793348,LAW,the Indian Partnership Act
793348,DATE,1932
793348,ORG,"a Divisional
Bench"
793348,PERSON,Mudholkar
793348,PERSON,Naik
793348,CARDINAL,two
793348,LAW,s. 8 of the Indian Arbitration Act
793348,ORDINAL,second
793348,PERSON,Mudholkar
793348,CARDINAL,69
793348,CARDINAL,3
793348,LAW,"the Indian
Partnership Act"
793348,PERSON,Naik
793348,PERSON,K. T. Desai
793348,PERSON,Naik
793348,CARDINAL,8
793348,CARDINAL,2
793348,CARDINAL,69
793348,CARDINAL,3
793348,CARDINAL,69
793348,NORP,Indian
793348,CARDINAL,69
793348,CARDINAL,1
793348,LAW,Act
793348,ORG,Court
793348,ORG,the Register of Firms
793348,CARDINAL,54
793348,CARDINAL,2
793348,ORG,Court
793348,ORDINAL,third
793348,ORG,"the Register of
Firms"
793348,CARDINAL,3
793348,CARDINAL,1
793348,CARDINAL,2
793348,ORG,Court
793348,LAW,"the
Presidency-towns Insolvency Act"
793348,DATE,1909
793348,LAW,the Provincial Insolvency Act
793348,DATE,1920
793348,ORG,Act
793348,LAW,section 56
793348,MONEY,one hundred rupees
793348,LAW,"section 19 of
the Presidency Small Cause Courts Act"
793348,DATE,1882
793348,LAW,"the Second Schedule to the Provincial Small
Cause Courts Act"
793348,DATE,1887
793348,CARDINAL,55
793348,LAW,the Partnership Act
793348,ORG,the Register of Firms
793348,CARDINAL,2
793348,ORDINAL,third
793348,ORG,the Register of Firms
793348,ORDINAL,third
793348,CARDINAL,One
793348,LAW,s. 8 (2) of the Arbitration Act
793348,LAW,section 69
793348,LAW,the Indian Partnership Act
793348,PERSON,Mudholkar
793348,PERSON,Naik
793348,ORDINAL,second
793348,PERSON,Justice Naik
793348,LAW,the Arbitration Act
793348,PERSON,K. T. Desai
793348,CARDINAL,56
793348,ORDINAL,first
793348,ORDINAL,eighth
793348,LAW,the Arbitration Act
793348,CARDINAL,69
793348,CARDINAL,3
793348,PERSON,"Allen
v. Emerson"
793348,CARDINAL,1
793348,LAW,the Principle of ejusdem
793348,CARDINAL,1
793348,CARDINAL,362
793348,CARDINAL,57
793348,CARDINAL,two
793348,PERSON,B. C. Misra
793348,ORDINAL,second
793348,ORDINAL,first
793348,CARDINAL,two
793348,LAW,"21 r. 58 of
the Code of Civil Procedure"
793348,PERSON,Lis
