tid,label,token
820931,ORG,Supreme Court of India
820931,ORG,Union Of India
820931,ORG,Shri Punnilal & Ors
820931,DATE,"11 October, 1996"
820931,PERSON,K. Ramaswamy
820931,PERSON,G.B. Pattanaik
820931,GPE,INDIA
820931,ORG,SHRI PUNNILAL & ORS
820931,CARDINAL,11/10/1996
820931,GPE,K. RAMASWAMY
820931,GPE,G.B. PATTANAIK
820931,ORG,the Central Administrative Tribunal
820931,GPE,Allahabad
820931,DATE,"March 2, 1995 in O.A. No.617 of 1990"
820931,PERSON,Shunter
820931,DATE,1980
820931,ORG,"Additional
District Munsif"
820931,GPE,Allahabad
820931,LAW,Rs. 330-560
820931,DATE,"December 10,1980"
820931,ORG,Court
820931,DATE,"March 24, 1984"
820931,ORG,"the Additional District
Judge Allahabad"
820931,DATE,"July 18, 1985"
820931,PRODUCT,Driver `C'
820931,DATE,"June 10, 1986"
820931,LAW,Section 15 of the Payment of Wages Act
820931,DATE,"July 8, 1986"
820931,ORG,Authority
820931,DATE,"December 7,
1988"
820931,ORG,"Rs.30,220/- The Union of India"
820931,ORG,Additional District
820931,WORK_OF_ART,O.A.
820931,ORG,Central Administrative Tribunal
820931,MONEY,"Rs.5,000"
820931,PERSON,Dhruv Mehta
820931,ORG,Authority
820931,ORG,Authority
820931,LAW,"the Payment
of Wages"
820931,ORG,"the Administration
Tribunal"
820931,WORK_OF_ART,O.A.
820931,LAW,the Payment of Wages Act
820931,LAW,Section 15 of the Act
820931,LAW,"Order 2 Rule 2 of the Code of Civil
Procedure"
820931,LAW,the Payment of Wages Act
820931,LAW,"the
Payment of Wages Act"
