tid,label,token
756739,ORG,Supreme Court of India
756739,ORG,Bank Of India & Anr
756739,ORG,Avinash D. Mandivikar & Ors
756739,DATE,14 September
756739,DATE,2005
756739,PERSON,A Pasayat
756739,PERSON,Arijit Pasayat
756739,PERSON,H.K. Sema
756739,CARDINAL,347
756739,DATE,2004
756739,ORG,Bank of India & Anr
756739,PERSON,Avinash D. Mandivikar
756739,CARDINAL,14/09/2005
756739,GPE,H.K.
756739,ORG,"Division
Bench"
756739,ORG,the Bombay High Court
756739,ORG,Scheduled Tribe
756739,ORG,1-Bank
756739,CARDINAL,15.10.1976
756739,ORG,Scheduled Tribe
756739,DATE,"a
period of six months"
756739,DATE,1984
756739,ORG,"Junior Management
Scale"
756739,ORG,"the Committee For Scrutiny And Verification Of Tribe Claims, Pune Division"
756739,ORG,Pune
756739,WORK_OF_ART,the 'Scrutiny Committee'
756739,DATE,"13th June, 1987"
756739,ORG,The Scrutiny Committee
756739,DATE,"18th
July, 1987"
756739,ORG,the High Court
756739,ORG,the Scrutiny Committee
756739,DATE,"17th June, 1995"
756739,ORG,the Scrutiny Committee
756739,ORG,"the High
Court"
756739,DATE,"7th August, 1996"
756739,ORG,The Scrutiny Committee
756739,DATE,"24th December, 1998"
756739,ORG,the Bombay High Court
756739,DATE,"12th April, 2001"
756739,ORG,the Enquiry Officer
756739,ORG,"the
Enquiry Officer"
756739,ORG,the Scrutiny Committee
756739,ORG,The Enquiry Officer
756739,CARDINAL,1
756739,DATE,"28th
February, 2002"
756739,ORG,"the Bombay
High Court"
756739,ORG,"The High
Court"
756739,CARDINAL,1
756739,ORG,Bank
756739,DATE,1976
756739,DATE,the year 1987
756739,ORG,The High Court
756739,CARDINAL,1
756739,ORG,Scheduled Tribe
756739,ORG,"the High
Court"
756739,ORG,The High Court
756739,ORG,the Scrutiny Committee
756739,ORG,"the High
Court"
756739,CARDINAL,one
756739,CARDINAL,1
756739,ORG,Scheduled Tribe
756739,ORG,the Scrutiny Committee
756739,CARDINAL,1
756739,ORG,the High Court
756739,ORG,Scheduled Caste
