tid,label,token
1830927,ORG,Supreme Court of India
1830927,PERSON,Janata Dal
1830927,ORG,H.S. Chowdhary And Ors.
1830927,DATE,"28 August, 1992"
1830927,DATE,1993
1830927,DATE,"892, 1993 CriLJ 600, 1992"
1830927,CARDINAL,3
1830927,CARDINAL,199
1830927,DATE,JT 1992
1830927,DATE,"5) SC 213, 1992"
1830927,CARDINAL,2
1830927,CARDINAL,338
1830927,CARDINAL,1992
1830927,CARDINAL,4
1830927,CARDINAL,305
1830927,DATE,1992
1830927,CARDINAL,1
1830927,CARDINAL,226
1830927,PERSON,S Pandian
1830927,PERSON,K J Reddy
1830927,CARDINAL,1\
1830927,DATE,27th August 1991
1830927,CARDINAL,2\
1830927,ORG,Court
1830927,CARDINAL,3\
1830927,ORG,The Ministry of Defence
1830927,ORG,Government of India
1830927,DATE,August 1980
1830927,ORG,Army Headquarters
1830927,ORG,HQ
1830927,QUANTITY,155 mm
1830927,DATE,"December, 1982 to (1) M"
1830927,ORG,Sofma
1830927,GPE,France
1830927,CARDINAL,2
1830927,GPE,Sweden
1830927,CARDINAL,3
1830927,ORG,International Military Services of U.K.
1830927,ORG,Voest Alpine
1830927,GPE,Austria
1830927,DATE,November 1985
1830927,ORG,Sofma and Before
1830927,ORG,the Government of India
1830927,DATE,"24th
March 1986"
1830927,CARDINAL,410
1830927,QUANTITY,400 plus 10 free)
1830927,QUANTITY,155 mm
1830927,CARDINAL,77
1830927,CARDINAL,6
1830927,MONEY,SEK 8410.66 million
1830927,MONEY,"about Rs.
1437.72 crores"
1830927,MONEY,Rs. 14377.2 million
1830927,DATE,24th March 1986
1830927,ORG,M/s. A.B. Before
1830927,CARDINAL,4
1830927,DATE,"17 April, 1987"
1830927,ORG,a Swedish Radio Broadcast
1830927,DATE,the previous day
1830927,NORP,Indian
1830927,ORG,Defence
1830927,ORG,the Government of India to M
1830927,GPE,Sweden
1830927,DATE,"24 March, 1986"
1830927,CARDINAL,5
1830927,ORG,The Swedish Radio
1830927,DATE,"17 April, 1987"
1830927,CARDINAL,four
1830927,NORP,Indian
1830927,ORG,Swiss Banks
1830927,PERSON,Skandinaviska Enskilds Banken
1830927,NORP,Indian
1830927,QUANTITY,155 mm
1830927,DATE,17th April 1987
1830927,ORG,AB Before
1830927,CARDINAL,6
1830927,ORG,The Government of India
1830927,DATE,17th April 1987
1830927,ORG,the Swedish Radio and Television
1830927,NORP,Swedish
1830927,CARDINAL,7\
1830927,DATE,"20th April, 1987"
1830927,ORG,Defence
1830927,PERSON,Shri K.C. Pant)
1830927,PERSON,Lok Sabha
1830927,ORG,Government
1830927,PERSON,M
1830927,DATE,"the 10th March, 1986"
1830927,GPE,India
1830927,CARDINAL,8\
1830927,ORG,the Minister of State for Defence
1830927,PERSON,"Rajya
Sabha"
1830927,DATE,"21st April, 1987"
1830927,CARDINAL,10\
1830927,ORG,the Lok Sabha
1830927,PERSON,Rajya Sabha
1830927,ORG,Sabhas
1830927,ORG,M/s. Before
1830927,CARDINAL,11
1830927,DATE,20th April 1987
1830927,PERSON,Shri Rajiv Gandhi
1830927,GPE,the Lok Sabha
1830927,PERSON,Panditji
1830927,CARDINAL,12
1830927,CARDINAL,13\
1830927,GPE,Rajya Sabha
1830927,GPE,Lok Sabha
1830927,ORG,a Parliamentary Committee
1830927,DATE,4th June 1987
1830927,ORG,the Swedish Embassy
1830927,GPE,India
1830927,ORG,Report
1830927,DATE,1st June 1987
1830927,ORG,"the Swedish National
Audit Bureau"
1830927,ORG,SNAB
1830927,ORG,the Ministry of External Affairs
1830927,ORG,Government of India
1830927,ORG,"the Government of
India"
1830927,CARDINAL,only one
1830927,ORG,the Report of SNAB
1830927,ORG,the Government of Sweden
1830927,ORG,SNAB
1830927,ORG,JPC
1830927,ORG,AB Before
1830927,ORG,FH 77
1830927,ORG,"AB
Before'"
1830927,GPE,India
1830927,CARDINAL,14
1830927,CARDINAL,15
1830927,ORG,SNAB
1830927,ORG,Swedish National Audit Bureau
1830927,DATE,"11 June,
1987"
1830927,ORG,Government
1830927,PERSON,Lok Sabha
1830927,ORG,the Rajya Sabha
1830927,ORG,a Joint Parliamentary Committee
1830927,ORG,JPC
1830927,ORG,Sabhas
1830927,ORG,JPC
1830927,ORG,Parliament
1830927,DATE,"17 June, 1987"
1830927,ORG,Government
1830927,EVENT,"the Monsoon Session of
Lok Sabha"
1830927,ORG,a Parliamentary Committee
1830927,ORG,Defence
1830927,PERSON,Shri K.C. Pant
1830927,DATE,29th July 1987
1830927,GPE,the Lok Sabha
1830927,ORG,JPC
