tid,label,token
691481,ORG,Supreme Court of India
691481,ORG,Oswal Agro Mills Ltd
691481,ORG,Asstt. C.C.E
691481,DATE,"4 February, 1994"
691481,DATE,1994
691481,CARDINAL,1
691481,CARDINAL,650
691481,DATE,1994
691481,CARDINAL,2
691481,CARDINAL,546
691481,PERSON,Y Dayal
691481,PERSON,Yogeshwar Dayal
691481,ORG,OSWAL AGRO MILLS LTD
691481,ORG,ASSTT
691481,ORG,YOGESHWAR DAYAL
691481,DATE,1994
691481,CARDINAL,2
691481,CARDINAL,1
691481,CARDINAL,610
691481,CARDINAL,1)552
691481,CARDINAL,1\
691481,ORG,Respondents 1
691481,CARDINAL,2
691481,ORG,SLP
691481,CARDINAL,18175
691481,DATE,1993
691481,DATE,"November 26, 1993"
691481,CARDINAL,1
691481,CARDINAL,2
691481,ORG,the State Bank of Patiala
691481,CARDINAL,2
691481,ORG,Court
691481,ORG,CEGAT
691481,ORG,CEGAT
691481,PERCENT,50%
691481,DATE,3 months
691481,PERCENT,50%
691481,ORG,Court
691481,CARDINAL,3\
691481,DATE,"May 14, 1993"
691481,ORDINAL,first
691481,ORG,Supreme Court of India's
691481,DATE,"August 27,
1993"
691481,ORG,the High Court of Punjab
691481,GPE,Haryana
691481,DATE,"October 18, 1993"
691481,ORG,the High Court
691481,DATE,one month
691481,ORG,The High Court
691481,ORG,the High Court
691481,CARDINAL,4
691481,DATE,"November 15, 1993"
691481,ORG,Court
691481,LAW,"Section 11-B of the Central
Excises and Salt Act"
691481,DATE,1944
691481,ORDINAL,first
691481,DATE,"November 17, 1993"
691481,DATE,"November
26, 1993"
691481,ORG,the High Court
691481,CARDINAL,549
691481,ORG,Court
691481,CARDINAL,5
691481,LAW,Section 11 -B of the Act
691481,LAW,"the Assistant
Collector of Central Excise"
691481,DATE,six months
691481,CARDINAL,6
691481,PERSON,A.K. Ganguli
691481,CARDINAL,1
691481,CARDINAL,2
691481,LAW,Section 11 -B
691481,ORG,Court
691481,ORG,Court
691481,CARDINAL,7
691481,PERSON,Ganguli
691481,ORG,Court
691481,GPE,India
691481,ORG,Jain Spinners Ltd. 1
691481,ORG,the High Court
691481,ORG,the High Court
691481,ORG,The High Court
691481,ORG,Court
691481,ORG,the High Court's
691481,ORG,Court
691481,LAW,Act
691481,ORG,"the
Assistant Collector of Excise"
691481,ORG,the High Court
691481,LAW,Section II -B
691481,ORG,Court
691481,DATE,1992
691481,CARDINAL,4
691481,LAW,SCC 389
691481,LAW,1992) 61 ELT 321 550
691481,LAW,"the amended
provisions of the Act"
691481,CARDINAL,8\
691481,PERSON,Jain Spinners'
691481,LAW,Section 11-B
691481,LAW,Section 11 -B
691481,CARDINAL,10\
691481,LAW,Section 11-B
691481,CARDINAL,11
691481,ORG,the High Court
691481,ORG,the High Court
691481,CARDINAL,551
691481,ORDINAL,first
691481,ORDINAL,second
691481,ORG,"the
State Bank of Patiala"
691481,ORG,Overseas Branch
691481,GPE,Millar Gang
691481,GPE,Ludhiana
691481,CARDINAL,1
691481,CARDINAL,"18,00,000"
691481,DATE,two weeks
691481,CARDINAL,12
691481,ORDINAL,first
691481,ORDINAL,second
691481,CARDINAL,5000
691481,CARDINAL,13\
691481,LAW,I.A. No. 3
