tid,label,token
81162651,ORG,Supreme Court of India
81162651,ORG,Purshottam Vishandas Raheja & Ors
81162651,PERSON,Shrichand Vishandas
81162651,DATE,"6 May, 2011"
81162651,PERSON,P. Sathasivam
81162651,PERSON,H.L. Gokhale
81162651,PERSON,REPORTABLE
81162651,GPE,INDIA
81162651,DATE,2011
81162651,WORK_OF_ART,Special Leave Petition
81162651,CARDINAL,26974
81162651,DATE,2010
81162651,PERSON,Purshottam Vishandas Raheja
81162651,PERSON,Shrichand Vishandas Raheja
81162651,PERSON,Gokhale J.
81162651,CARDINAL,2
81162651,LAW,Defendants Nos. 1 and 2
81162651,LAW,the Judgment and Order dated 12.8.2010
81162651,ORG,a Division Bench
81162651,ORG,the Bombay High Court
81162651,CARDINAL,550/2009
81162651,LAW,"Suit No.
1266/2009"
81162651,LAW,Respondent No. 1
81162651,LAW,"Single Judge
2"
81162651,LAW,Respondent No. 1
81162651,ORG,Order
81162651,ORG,the Division Bench
81162651,LAW,the Notice of Motion
81162651,ORG,Plaintiff
81162651,LAW,Respondent No. 1
81162651,CARDINAL,3
81162651,CARDINAL,1
81162651,LAW,Respondent No. 1
81162651,PERSON,Appellants
81162651,ORG,the Division Bench
81162651,PERSON,Appellants
81162651,LAW,"the Notice
of Motion"
81162651,CARDINAL,4
81162651,ORG,"the Division
Bench"
81162651,CARDINAL,3
81162651,ORG,the Division Bench
81162651,CARDINAL,5
81162651,ORG,Plaintiff
81162651,PERSON,"Petitioner
No.1"
81162651,WORK_OF_ART,Defendant No.1 in the Suit
81162651,PERSON,Petitioner No.2
81162651,PERSON,"Petitioner
No.1"
81162651,ORG,Cadastral Survey
81162651,CARDINAL,764
81162651,ORG,Mazgaon Division
81162651,GPE,Mumbai
81162651,PERSON,Respondent No.1
81162651,ORG,Appellants
81162651,ORG,Respondent No.1
81162651,WORK_OF_ART,Conveyance Deed
81162651,CARDINAL,27.3.1981
81162651,LAW,Rectification Deed
81162651,CARDINAL,11.9.1986
81162651,LAW,"the Development Control
Rules"
81162651,CARDINAL,one
81162651,CARDINAL,Two
81162651,ORDINAL,third
81162651,PRODUCT,Siddhagiri
81162651,CARDINAL,6
81162651,DATE,1999
81162651,CARDINAL,three
81162651,CARDINAL,4
81162651,ORDINAL,first
81162651,CARDINAL,8.8.2000
81162651,PERSON,Appellant No.1
81162651,ORDINAL,second
81162651,TIME,21.9.2005
81162651,PERSON,Appellant No.1
81162651,WORK_OF_ART,Appellant No.2
81162651,ORDINAL,first
81162651,ORDINAL,third
81162651,CARDINAL,24.10.2000
81162651,ORG,Appellant No.1
81162651,CARDINAL,one
81162651,ORG,Appellant No.1
81162651,ORG,Indian Bank
81162651,DATE,1993
81162651,CARDINAL,one
81162651,ORG,Joint Account
81162651,CARDINAL,10.10.2001
81162651,ORG,HSBC Bank
81162651,CARDINAL,one
81162651,CARDINAL,1.2.2008
81162651,ORG,the State Bank of India
81162651,ORG,Appellant
81162651,CARDINAL,7
81162651,ORG,Respondent No.1
81162651,ORG,Appellant No. 1
81162651,ORG,HSBC
81162651,ORG,One Crore Forty Lakhs
81162651,ORG,Birla Sun Life Mutual Funds
81162651,LAW,"The
Appellant No. 1"
81162651,CARDINAL,5
81162651,ORG,Respondent No.1's
81162651,MONEY,Rs. 6.9 lakhs
81162651,CARDINAL,2.3.2009
81162651,ORG,Appellants
81162651,CARDINAL,three
81162651,ORG,Appellants
81162651,PERSON,Yogesh Jadhav
81162651,ORG,"the
Project Manager"
81162651,ORG,Appellants
81162651,ORG,Appellants
81162651,ORG,Indian Bank
81162651,ORG,HSBC
81162651,PERSON,Appellant No.1
81162651,ORG,the Indian Bank
81162651,CARDINAL,24.4.2009
81162651,ORDINAL,first
81162651,ORDINAL,first
81162651,ORG,Appellant
81162651,CARDINAL,"6 Rs. 65,500"
81162651,ORG,Respondent
81162651,ORG,Respondent
81162651,CARDINAL,9.3.2009
81162651,ORDINAL,first
81162651,ORG,Appellant
81162651,ORDINAL,first
81162651,CARDINAL,12.5.2009
81162651,LAW,the Powers of Attorney
81162651,ORDINAL,first
81162651,CARDINAL,30.1.1992
81162651,CARDINAL,two
81162651,ORDINAL,15th
81162651,FAC,"""Arihant Tower"""
81162651,ORDINAL,first
81162651,CARDINAL,one
81162651,CARDINAL,one
81162651,CARDINAL,six
81162651,PERSON,Respondent No.1
81162651,CARDINAL,only one fifth
81162651,PERCENT,fifty percent
81162651,PERCENT,50%
81162651,PERCENT,"ten
percent (10%"
81162651,CARDINAL,9
81162651,DATE,the year 1994
81162651,ORDINAL,first
81162651,ORG,Appellant
81162651,WORK_OF_ART,the No-Objection Certificate
81162651,CARDINAL,7
81162651,ORG,the Housing Board
81162651,ORG,Municipal
81162651,ORG,Respondent No.1
81162651,PERCENT,"only ten percent
(10%"
