tid,label,token
618763,ORG,Supreme Court of India
618763,PERSON,Iqbal Singh Marwah
618763,GPE,Anr
618763,ORG,Meenakshi Marwah & Anr
618763,DATE,"11 March, 2005"
618763,WORK_OF_ART,G.P.
618763,PERSON,Mathur
618763,PERSON,R.C.Lahoti Cji
618763,GPE,B.N.
618763,PERSON,Hotoi Khetoho Sema
618763,GPE,G.P.Mathur
618763,GPE,P.K.Balasubramanyan
618763,CARDINAL,402
618763,PERSON,Iqbal Singh Marwah & Anr
618763,ORG,Meenakshi Marwah & Anr
618763,CARDINAL,11/03/2005
618763,ORG,R.C.LAHOTI CJI & B.N.AGRAWAL & HOTOI
618763,LAW,Special Leave Petition (Criminal ) No. 4111/2000
618763,GPE,J G. P. MATHUR
618763,GPE,J.
618763,WORK_OF_ART,Special Leave Petition
618763,DATE,2000
618763,CARDINAL,2
618763,CARDINAL,two
618763,ORG,Court
618763,CARDINAL,three
618763,PERSON,Surjit Singh
618763,PERSON,"Balbir Singh
1996"
618763,CARDINAL,3
618763,CARDINAL,533
618763,PERSON,Sachida Nand Singh
618763,DATE,1998
618763,CARDINAL,2
618763,LAW,SCC 493
618763,LAW,Section 195
618763,CARDINAL,1
618763,LAW,"Code of Criminal
Procedure 1973"
618763,ORG,Bench
618763,CARDINAL,3
618763,CARDINAL,1
618763,CARDINAL,2
618763,PERSON,Mukhtar Singh Marwah
618763,CARDINAL,1
618763,CARDINAL,2
618763,PERSON,Mukhtar Singh Marwah
618763,CARDINAL,3.6.1993
618763,CARDINAL,1
618763,LAW,Probate Case No.363
618763,DATE,1993
618763,ORG,"the Court of District
Judge"
618763,GPE,Delhi
618763,PERSON,Mukhtar Singh Marwah
618763,CARDINAL,20.1.1993
618763,CARDINAL,1
618763,ORG,the Court of District
618763,CARDINAL,10.2.1994
618763,LAW,"Section 340
Cr.P.C."
618763,ORG,Court
618763,CARDINAL,1
618763,CARDINAL,27.7.1994
618763,DATE,May 1996
618763,ORG,"the
Court of Chief Metropolitan Magistrate"
618763,GPE,New Delhi
618763,PERSON,Smt. Trilochan Kaur Marwah
618763,LAW,Sections 192
618763,CARDINAL,193
618763,CARDINAL,463
618763,CARDINAL,464
618763,CARDINAL,465
618763,CARDINAL,467
618763,CARDINAL,469
618763,CARDINAL,471
618763,CARDINAL,499
618763,CARDINAL,500
618763,PERSON,Mukhtar Singh Marwah
618763,PERSON,Mukhtar Singh Marwah
618763,ORG,Bank of Tokyo
618763,ORG,Standard Chartered Bank
618763,PERSON,Iqbal Singh Marwah
618763,ORG,Metropolitan Magistrate
618763,CARDINAL,six
618763,CARDINAL,two
618763,PERSON,Mukhtar Singh Marwah
618763,ORG,Metropolitan Magistrate
618763,LAW,"Sections 195
(1)"
