tid,label,token
1025815,ORG,Cadbury India Limited
1025815,ORG,Sm Dyechem Limited
1025815,DATE,24 August
1025815,DATE,1999
1025815,CARDINAL,1
1025815,CARDINAL,680
1025815,PERSON,A Kapadia
1025815,PERSON,A Kapadia
1025815,ORG,Appellant
1025815,ORG,Cadbury India Limited
1025815,ORG,SM Dyechem Limited
1025815,ORG,Court
1025815,ORG,Court
1025815,LAW,"the aids of the provisions of
Order 43 Rule 1 of the Civil Procedure Code"
1025815,CARDINAL,23.3.1999
1025815,LAW,"Ex.6 - Notice of Motion
- in Civil Suit No. 852"
1025815,DATE,1999
1025815,ORG,"Chamber Judge, City Civil Court"
1025815,GPE,Ahmedabad
1025815,CARDINAL,21
1025815,LAW,Trade and Merchandise Marks Act
1025815,DATE,1958
1025815,LAW,the Act
1025815,CARDINAL,505532
1025815,CARDINAL,2\.
1025815,CARDINAL,3
1025815,ORG,Court
1025815,CARDINAL,4
1025815,CARDINAL,4.1
1025815,ORG,SM Dyechem Limited
1025815,ORG,a Public Limited Company
1025815,ORG,Companies
1025815,CARDINAL,4.2
1025815,ORG,Cadbury India Limited
1025815,ORG,a Public Limited Company
1025815,ORG,Companies
1025815,CARDINAL,4.3
1025815,DATE,1988
1025815,PRODUCT,"""SM Foods"""
1025815,DATE,1989
1025815,CARDINAL,4.4
1025815,CARDINAL,4.5
1025815,DATE,February 1989
1025815,CARDINAL,17.2.1989
1025815,ORG,the Food Division
1025815,LAW,Act
1025815,CARDINAL,29
1025815,CARDINAL,30
1025815,CARDINAL,32
1025815,CARDINAL,4.6
1025815,CARDINAL,three
1025815,ORG,Registrar of Trade Marks
1025815,ORG,PIKNIK
1025815,ORG,Nos.505531B
1025815,CARDINAL,505532
1025815,CARDINAL,505533
1025815,CARDINAL,29
1025815,CARDINAL,30
1025815,DATE,32
1025815,CARDINAL,4.7
1025815,DATE,1989
1025815,CARDINAL,4.8
1025815,CARDINAL,4.9
1025815,DATE,year after year
1025815,CARDINAL,4.10
1025815,PRODUCT,PICNIC
1025815,CARDINAL,16.3.1998
1025815,MONEY,Rs.3 crores
1025815,CARDINAL,4.11
1025815,CARDINAL,4.12
1025815,CARDINAL,16.3.1998
1025815,CARDINAL,4.13
1025815,ORG,PICNIC
1025815,LAW,505532
1025815,CARDINAL,4.14
1025815,LAW,505532
1025815,CARDINAL,4.15
1025815,ORG,Ex.14
1025815,DATE,February 1998
1025815,DATE,"the
year 1977"
1025815,LAW,"Class 30 of the 4th Schedule to
the Act"
1025815,DATE,"August, 1996"
1025815,LAW,"CADBURY'S PICNIC"""
1025815,ORG,Registrar
1025815,ORG,the Trade Mark
1025815,ORG,PICNIC
1025815,ORG,PICNIC
1025815,CARDINAL,all over 110
1025815,ORG,PICNIC
1025815,PERSON,Namkin
1025815,WORK_OF_ART,PICNIC
1025815,PERSON,PIKNIK
1025815,CARDINAL,5
1025815,ORG,No.6
1025815,ORG,Court
1025815,CARDINAL,6\.
1025815,PERSON,Thakore
1025815,ORG,Cadbury
1025815,PRODUCT,Cadbury Picnic'
1025815,ORG,Cadbury
1025815,CARDINAL,7
1025815,PERSON,Thakore
1025815,CARDINAL,two
1025815,CARDINAL,8
1025815,PERSON,Mr.S.B. Vakil
1025815,PERSON,Thakore
1025815,DATE,seven years
1025815,NORP,Indian
1025815,DATE,a period of ten months
1025815,LAW,Section 9
1025815,LAW,Act
1025815,CARDINAL,9
1025815,PERSON,Vakil
1025815,ORG,Court
1025815,ORG,Order
1025815,CARDINAL,10
1025815,ORG,Plaintiff company
1025815,DATE,January 1989
1025815,CARDINAL,29
1025815,CARDINAL,30
1025815,CARDINAL,32
1025815,ORG,Cadbury Picnic
1025815,DATE,February 1998
1025815,ORG,Plaintiff
1025815,CARDINAL,16.3.1998
1025815,CARDINAL,7.4.1998
1025815,CARDINAL,7.4.1998
1025815,CARDINAL,10.2.1999
1025815,MONEY,Rs.6.75 crores
1025815,MONEY,"Rs.18
crores"
1025815,ORG,Plaintiff
1025815,CARDINAL,10.2.1999
1025815,ORG,Plaintiff
1025815,CARDINAL,18.2.1999
1025815,DATE,ten months
1025815,ORG,Cadbury Picnic
1025815,CARDINAL,30
1025815,ORG,Cadbury Picnic
1025815,ORG,Plaintiff
1025815,PRODUCT,Cadbury Picnic
1025815,DATE,1977
1025815,ORG,Cadbury Picnic
1025815,DATE,1984
1025815,ORG,Cadbury Picnic
1025815,DATE,the year August 1996
1025815,ORG,PIKNIK
1025815,ORG,"the
Hon'ble High Court of Bombay"
1025815,CARDINAL,11
1025815,ORDINAL,First
1025815,PERSON,Thakore
1025815,CARDINAL,11.1
1025815,PERSON,Thakore
1025815,ORG,Electrix & Electrics
1025815,DATE,1959
1025815,LAW,RPC 283
1025815,ORG,the House of Lords
1025815,ORG,Register
1025815,ORG,Register
1025815,ORG,the House of Lords
1025815,PERSON,Electrix
1025815,ORG,Electrics
1025815,CARDINAL,11.2
1025815,PERSON,Thakore
1025815,ORG,"the Bombay High
Court"
1025815,PERSON,Anneliese Huckmann
1025815,ORG,Trade Marks
1025815,DATE,1962 Bombay 88
1025815,ORG,the Bombay High Court
1025815,ORG,the Bombay High Court
1025815,CARDINAL,11.3
1025815,CARDINAL,two
1025815,PERSON,Thakore
1025815,ORG,"the Registrar
of Trade Marks"
1025815,CARDINAL,12
1025815,PERSON,S.B. Vakil
1025815,ORG,PIKNIK
1025815,DATE,seven years
1025815,LAW,Section 9 of the Act
1025815,CARDINAL,two
1025815,PERSON,Thakore
1025815,ORG,the House of Lords
1025815,ORG,the Bombay High Court
1025815,ORG,Court
1025815,PRODUCT,PICNIC
1025815,CARDINAL,12.1
1025815,PERSON,Vakil
1025815,ORG,the Honourable Apex Court
1025815,ORG,Corn Products
1025815,ORG,Shangrila Food Products
1025815,DATE,1960
1025815,LAW,SC 142
1025815,ORG,the Honourable Supreme Court
1025815,CARDINAL,two
1025815,ORDINAL,first
1025815,LANGUAGE,English
1025815,LANGUAGE,English
1025815,LANGUAGE,English
1025815,LANGUAGE,English
1025815,CARDINAL,two
1025815,CARDINAL,12.2
1025815,ORG,"the Honourable Supreme
Court"
1025815,ORG,Amritdhara Pharmacy
1025815,PERSON,Satya Deo Gupta
1025815,DATE,1962
1025815,FAC,SC 449
1025815,ORG,The Honourable Supreme Court
1025815,CARDINAL,two
1025815,PERSON,Lakshmandhara
1025815,CARDINAL,12.3
1025815,ORG,the Honourable Apex Court
1025815,PERSON,K.R. Chinna
1025815,PERSON,Krishna Chettiar
1025815,ORG,Sri Ambal and Co.
1025815,DATE,1970
1025815,ORG,"SC
146"
1025815,PERSON,Ambal
1025815,PERSON,Andal
1025815,CARDINAL,two
1025815,CARDINAL,12.4
1025815,PERSON,Vakil
1025815,ORG,Court
1025815,ORG,Rupa & Co.
1025815,ORG,Dawn Mills Co. Ltd.
1025815,DATE,1998
1025815,CARDINAL,247
1025815,ORG,Court
1025815,LAW,Section 2(d) of the Act
1025815,CARDINAL,13
1025815,PERSON,Vakil
1025815,CARDINAL,two
1025815,LAW,Act
1025815,CARDINAL,14
1025815,PERSON,Thakore
1025815,CARDINAL,15
1025815,ORG,PICNIC
1025815,DATE,1977
1025815,ORG,PICNIC
1025815,ORG,PICNIC
1025815,CARDINAL,16
1025815,PERSON,Mr.Thakore
1025815,ORG,"the Registrar of Trade
Marks"
1025815,ORG,PICNIC
1025815,ORG,Cadbury
1025815,CARDINAL,17
1025815,PERSON,Vakil
1025815,CARDINAL,18
1025815,CARDINAL,two
1025815,ORG,Corn Products
1025815,PERSON,Vakil
1025815,ORG,the Honourable Supreme Court
1025815,CARDINAL,two
1025815,CARDINAL,19
1025815,CARDINAL,20
1025815,CARDINAL,30
1025815,ORG,Cadbury
1025815,ORG,Cadbury
1025815,PRODUCT,PICNIC
1025815,ORG,Trade Mark
1025815,CARDINAL,21
1025815,PERSON,Vakil
1025815,PERSON,Vakil
1025815,ORG,"the
Allahabad High Court"
1025815,ORG,"Bata India Limited v. M/s. Pyare Lal &
Co."
1025815,DATE,1985
1025815,ORG,Allahabad 242
1025815,ORG,Bata Company
1025815,PRODUCT,Batafoam
1025815,PRODUCT,Bata
1025815,PRODUCT,Batafoam
1025815,ORG,Bata company
1025815,CARDINAL,21.1
1025815,ORG,Reliance
1025815,ORG,the Delhi High Court
1025815,ORG,Daimler Benz Aktiegesellschaft
1025815,ORG,Hybo Hindustan
1025815,ORG,AIR
1025815,DATE,1994
1025815,FAC,Delhi 239
1025815,ORG,"the Delhi High
Court"
1025815,CARDINAL,three
1025815,PERSON,Benz
1025815,PRODUCT,Mercedes Benz'
