tid,label,token
106681665,ORG,Supreme Court of India
106681665,PERSON,Vishwa Mitter Of Vijay Bharat
106681665,WORK_OF_ART,O.P. Poddar And Ors.
106681665,DATE,"30 September,
1983"
106681665,DATE,"1984 SC 5, 1984 CriLJ 1, 1983"
106681665,CARDINAL,2
106681665,CARDINAL,834
106681665,DATE,1983
106681665,CARDINAL,4
106681665,CARDINAL,701
106681665,DATE,1984 1
106681665,CARDINAL,176
106681665,PERSON,D Desai
106681665,ORG,A.N.Sen
106681665,PERSON,D Desai
106681665,PERSON,JUDGMENT D.A. Desai
106681665,PERSON,Appellant Shri Vishwa
106681665,PERSON,Mitter
106681665,ORG,M/s. Mangalore Ganesh Beedies Works
106681665,GPE,Mysore
106681665,ORG,the Court of Sub Divisional Magistrate
106681665,PERSON,Pathankot
106681665,DATE,"December 6, 1977"
106681665,CARDINAL,four
106681665,LAW,"Under Sections 78 and 79 of the Trade and Merchandise
Marks Act"
106681665,DATE,1958
106681665,LAW,('Act
106681665,LAW,Section 420 IPC
106681665,ORG,"M/s. Mangalore Ganesh Beedies
Works"
106681665,GPE,Mysore
106681665,CARDINAL,four
106681665,PRODUCT,"Mangalore Ganesh
Beedies'"
106681665,PERSON,Ganesha
106681665,CARDINAL,501
106681665,CARDINAL,One
106681665,PRODUCT,theGanesh Beedies'
106681665,CARDINAL,501
106681665,CARDINAL,4
106681665,ORG,"Shri
Ganesh Beedi Works"
106681665,GPE,Chakradhapur
106681665,GPE,Bihar
106681665,ORDINAL,4th
106681665,DATE,August 1977
106681665,ORDINAL,4th
106681665,ORDINAL,4th
106681665,ORDINAL,2nd
106681665,ORDINAL,3rd
106681665,ORG,Court
106681665,CARDINAL,1
106681665,CARDINAL,3
106681665,ORDINAL,4th
106681665,LAW,"Under Sections 78 and 79 of the
Act and Section 420 of the I.P.C"
106681665,CARDINAL,2
106681665,ORG,the High Court
106681665,GPE,Punjab
106681665,GPE,Haryana
106681665,GPE,Chandigarh
106681665,ORG,the High Court
106681665,ORG,"the
Trade Marks"
106681665,ORG,"M/s. Mangalore
Ganesh Beedies Works"
106681665,ORG,Vinoba Road Mysore
106681665,CARDINAL,"hundred and
thousand"
106681665,ORG,"M/s. Mangalore Ganesh
Beedies Works"
106681665,ORG,the Trade Mark
106681665,ORG,M/s. Ganesh Beedies Works
106681665,GPE,Mysore
106681665,GPE,Karnataka State
106681665,ORG,the High Court
106681665,GPE,Punjab
106681665,GPE,Haryana
106681665,LAW,"Revision
Petition No. 652"
106681665,DATE,1980
106681665,CARDINAL,3
106681665,LAW,"4\. Section 4 of the CrPC, 1973"
106681665,LAW,"the
Indian Penal Code"
106681665,LAW,Sub-section (1) of Section 4
106681665,LAW,the Indian Penal Code
106681665,LAW,Sub-section (2) of Section 4
106681665,LAW,"the Indian
Penal Code)"
106681665,LAW,Chapter XIV
106681665,LAW,the Criminal Procedure Code
106681665,LAW,Section 190
106681665,LAW,Chapter XIV
106681665,ORDINAL,first
106681665,ORDINAL,second
106681665,LAW,"Sub-
section (2)"
106681665,LAW,Section 190
106681665,LAW,"the provision of Sub-section (2) of Section
4"
106681665,LAW,the Indian Penal Code-shall
106681665,ORG,CrPC
106681665,LAW,CrPC
106681665,LAW,CrPC
106681665,ORG,CrPC
106681665,CARDINAL,One
106681665,LAW,"the
CrPC in Section 190"
106681665,LAW,Under Section 192
106681665,LAW,Section 4(2
106681665,LAW,Section 190
106681665,ORG,CrPC
106681665,LAW,Section 190
106681665,CARDINAL,One
106681665,LAW,Sub-section (2) of Section 4
106681665,LAW,Section 195(1)
106681665,ORG,Court
106681665,LAW,Sub-section (2) of Section 195
106681665,ORG,Court
106681665,ORG,Court
106681665,ORG,Court
106681665,ORG,Court
106681665,LAW,"Section
198"
106681665,ORG,Court
106681665,LAW,Chapter XX
106681665,LAW,the Indian Penal Code
106681665,LAW,Section 199
106681665,ORG,Court
106681665,LAW,Chapter XXI
106681665,LAW,"the Indian
Penal Code"
106681665,LAW,Section 20 of the Prevention of Food Adulteration
106681665,LAW,Act
106681665,DATE,1954
106681665,LAW,Act
106681665,LAW,"Under
Section 14"
106681665,LAW,Section 14-A
106681665,ORG,the Central Government
106681665,ORG,the State Government
106681665,ORG,"the Central
Government"
106681665,ORG,the State Government
106681665,LAW,Section 621 of the Companies Act
106681665,DATE,1956
106681665,ORG,Court
106681665,LAW,Act
106681665,LAW,"Under
Section 545)"
106681665,ORG,Registrar
106681665,ORG,"the Central
Government"
106681665,CARDINAL,5
106681665,LAW,cognizance Under Section 190
106681665,ORG,Court
106681665,LAW,Section 190
106681665,ORG,CrPC
106681665,LAW,"the Indian Penal
Code"
106681665,LAW,Chapter XIV
106681665,ORG,Court
106681665,ORG,Court
106681665,LAW,6\. Section 89 of the Act
106681665,ORG,Court
106681665,LAW,Under Section 81
106681665,LAW,Section 82 or Section 83
106681665,ORG,Registrar
106681665,CARDINAL,three
106681665,LAW,Under Sections 81
106681665,DATE,82 and 83
106681665,ORG,Registrar
106681665,LAW,Act
106681665,LAW,Section 190 of the CrPC read with Sub-section (2) of Section 4
106681665,LAW,Sub-section 2 of Section 4 of the CrPC
106681665,LAW,Section 89
106681665,LAW,Sections 78 and 79
106681665,CARDINAL,7
106681665,ORG,"M/s.
Mangalore Ganesh Beedies Works"
106681665,ORG,the High Court
106681665,CARDINAL,8
106681665,DATE,"February 20, 1980"
106681665,ORG,the High Court
106681665,DATE,"November 4, 1980"
