tid,label,token
136111,ORG,Delhi High Court
136111,ORG,Hawkins Cookers Limited vs Murugan Enterprises
136111,DATE,4 January
136111,DATE,2008
136111,DATE,2008
136111,DATE,"1) 128, 2008"
136111,CARDINAL,36
136111,CARDINAL,290
136111,PERSON,S K Kaul
136111,PERSON,S K Kaul
136111,PERSON,Sanjay Kishan Kaul
136111,NORP,J.
136111,CARDINAL,1
136111,ORG,Public Limited Company
136111,LAW,Companies Act
136111,DATE,1956
136111,CARDINAL,2
136111,ORG,HAWKINS
136111,DATE,the last 30 years
136111,ORG,M/s Pressure Cookers and Appliances Limited
136111,ORG,M/s Hawkins Cookers Limited
136111,DATE,the year 1986
136111,CARDINAL,06.05.1957
136111,CARDINAL,21
136111,DATE,1958
136111,ORG,HAWKINS
136111,PERSON,Hawkins
136111,CARDINAL,3
136111,ORG,HAWKINS
136111,CARDINAL,one
136111,CARDINAL,111
136111,DATE,"between October, 1986 and March,
2005"
136111,CARDINAL,4
136111,DATE,"January, 2000"
136111,ORG,HAWKINS/Hawkins
136111,LAW,Cease and Desist Notice
136111,CARDINAL,03.01.2000
136111,PERSON,Hawkins
136111,ORG,Hawkins
136111,DATE,"October, 2004"
136111,LAW,Cease and Desist Notice
136111,CARDINAL,08.11.2004
136111,CARDINAL,17.11.2004
136111,CARDINAL,5
136111,ORG,MAYUR
136111,ORG,Hawkins Pressure Cookers
136111,ORG,MAYUR
136111,CARDINAL,6
136111,PERSON,Hawkins
136111,PERSON,Hawkins
136111,PERSON,Hawkins
136111,ORG,HAWKINS
136111,ORG,MAYUR-HAWKINS
136111,CARDINAL,7
136111,ORDINAL,second
136111,ORDINAL,second
136111,CARDINAL,one
136111,LAW,"the Trade
and Merchandise Act"
136111,DATE,1958
136111,LAW,the Trade Marks Act
136111,DATE,1999
136111,LAW,the said Act
136111,ORG,MAYUR
136111,ORG,MAYUR
136111,DATE,"the year 1994
onwards"
136111,ORG,MAYUR
136111,ORG,PEACOCK
136111,DATE,1994
136111,ORG,the Registrar of Trademarks
136111,GPE,Tamil Nadu
136111,LAW,Cease and Desist Notice
136111,DATE,"January, 2000"
136111,DATE,"a period of four
years"
136111,CARDINAL,8
136111,CARDINAL,9
136111,DATE,1991
136111,ORG,"the
Bureau of Indian Standards"
136111,PRODUCT,MAYUR
136111,PRODUCT,PEACOCK
136111,DATE,the year 1994
136111,CARDINAL,10
136111,ORG,Court
136111,PERSON,Hawkins
136111,CARDINAL,2
136111,PERSON,Hawkins
136111,CARDINAL,2
136111,CARDINAL,11
136111,CARDINAL,21.05.2007
136111,CARDINAL,12
136111,PERSON,Sh. K.Sundararaghavan
136111,ORG,PW1
136111,ORG,Finance and Administration
136111,ORG,the Power of Attorney
136111,ORG,ExPW1/1
136111,LAW,the Certificate of Incorporation
136111,PRODUCT,ExPW1/2
136111,PRODUCT,ExPW1/3
136111,CARDINAL,4
136111,PRODUCT,ExPW1/6
136111,CARDINAL,03.01.2000
136111,PRODUCT,Ex P-1
136111,CARDINAL,10.01.2000
136111,DATE,"November, 2004"
136111,PRODUCT,ExP-10
136111,CARDINAL,13
136111,ORG,PW1
136111,CARDINAL,two
136111,CARDINAL,1
136111,CARDINAL,2
136111,CARDINAL,14
136111,ORDINAL,second
136111,ORG,HAWKINS
136111,ORG,Hawkins
136111,CARDINAL,15
136111,CARDINAL,18.01.2007
136111,ORG,"Indian Rubber
Manufacturers Research Association"
136111,ORG,"Ministry of Commerce and
Industry"
136111,ORG,Government of India
136111,LAW,"Tensile
Strength"
136111,CARDINAL,16
136111,PERSON,Hansraj Karsan Satra
136111,ORG,PW2
136111,ORG,"Mahavir at Naupada, Thane (W)"
136111,DATE,the year 1979
136111,CARDINAL,two
136111,CARDINAL,17
136111,PERSON,V.K.
136111,PERSON,Radhakrishnan
136111,WORK_OF_ART,the Certificate of Registration
136111,ORG,MAYUR
136111,ORG,PEACOCK
136111,ORG,"The Certificate of
Bureau of Indian Standards"
136111,LAW,ExDW1/2
136111,LAW,the Registration Certificate
136111,CARDINAL,07.05.2004
136111,ORG,Quality Assurance
136111,ORG,ExDW1/3
136111,CARDINAL,18
136111,ORG,Court
136111,CARDINAL,19
136111,ORG,Court
136111,LAW,para 32
136111,ORG,Court
136111,LAW,Section 134 of the said Act
136111,GPE,Delhi
136111,GPE,Delhi
136111,LAW,Section 134
136111,LAW,Act
136111,CARDINAL,134
136111,ORG,Court
136111,CARDINAL,1
136111,ORG,a District Court
136111,CARDINAL,2
136111,CARDINAL,1
136111,ORG,"District
Court"
136111,LAW,"the
Code of Civil Procedure, 1908 (5 of 1908)"
136111,ORG,a District Court
136111,CARDINAL,"more than
one"
136111,CARDINAL,2
136111,CARDINAL,20
136111,LAW,the Code of Civil Procedure
136111,DATE,1908
136111,LAW,Code
136111,ORG,Court
136111,CARDINAL,21
136111,GPE,Delhi
136111,ORG,Court
136111,ORG,Intas Pharmaceuticals Limited v. Allergan Inc.
136111,DATE,2006
136111,CARDINAL,32
136111,CARDINAL,272
136111,CARDINAL,two
136111,ORG,Court
136111,ORG,Pfizer Products Inc.
136111,PERSON,Rajesh Chopra
136111,WORK_OF_ART,Ors.
136111,ORG,Court
136111,GPE,Delhi
136111,GPE,Delhi
136111,ORG,LG Corporation
136111,ORG,Anr. v. Intermarket Electroplasters (P) Ltd.
136111,DATE,2006
136111,CARDINAL,32
136111,ORG,PTC 429
136111,GPE,Delhi
136111,CARDINAL,22
136111,LAW,the Cease and Desist
136111,GPE,Bombay
136111,ORG,Court
136111,CARDINAL,23
136111,GPE,Delhi
136111,ORG,Court
136111,CARDINAL,24
136111,CARDINAL,2
136111,PERSON,Hawkins
136111,CARDINAL,25
136111,CARDINAL,26
136111,LAW,Act
136111,CARDINAL,1
136111,LAW,Act
136111,CARDINAL,one
136111,LAW,Chapter XII
136111,LAW,Section 107
136111,LAW,Act
136111,CARDINAL,29
136111,CARDINAL,2
136111,LAW,Clause (c) of Sub-section (2)
136111,CARDINAL,27
136111,LAW,Section 29(2) of the said Act
136111,LAW,Section 29(2)(c) of the said Act
136111,LAW,Section 29(3) of the said Act
136111,CARDINAL,28
136111,ORG,Court
136111,LAW,Section 9(1)(b) of the said Act
136111,CARDINAL,9
136111,CARDINAL,29
136111,LAW,Section 30(2)(d) of the said Act
136111,CARDINAL,30
136111,CARDINAL,2
136111,CARDINAL,30
136111,PERSON,Hawkins
136111,PERSON,Hawkins
136111,CARDINAL,31
136111,ORDINAL,second
136111,LAW,Section 30(2
136111,LAW,Act
136111,CARDINAL,32
136111,ORG,PW2
136111,ORG,PW2
136111,PERSON,Hawkins
136111,LAW,Section 30(2)(d) of the said Act
136111,ORG,PW1
136111,ORG,any Indian Court
136111,ORG,Gillette Co.
136111,ORG,LA- Laboratories Ltd.
136111,DATE,2005
136111,LAW,Vol.37) 808
136111,ORG,Court of Justice
136111,ORG,"the European Communities (Third
Chamber)"
136111,CARDINAL,33
136111,ORG,The Gillette Group of Companies
136111,ORG,GILLETTE
136111,ORG,SENSOR
136111,CARDINAL,1
136111,ORDINAL,second
136111,PRODUCT,PARASON FLEXOR
136111,PRODUCT,"All Parason
Flexor"
136111,PRODUCT,Gillette Sensor handles
136111,ORG,GILLETTE
136111,ORG,SENSOR
136111,LAW,"Article 4 (2)
of the Finnish Law on Trade Marks"
136111,CARDINAL,34
136111,ORG,the Court of Appeal
136111,ORG,the European Court
136111,CARDINAL,2
136111,ORDINAL,third
136111,ORDINAL,third
136111,CARDINAL,4
136111,ORDINAL,third
136111,ORDINAL,third
136111,ORDINAL,third
136111,ORDINAL,third
136111,CARDINAL,35
136111,ORG,The European Court
136111,ORDINAL,third
136111,ORDINAL,third
136111,CARDINAL,2
136111,ORDINAL,third
136111,ORDINAL,third
136111,LAW,Article 6
136111,CARDINAL,1
136111,ORDINAL,third
136111,CARDINAL,36
136111,LAW,the Directive 89/104
136111,ORDINAL,third
136111,CARDINAL,37
136111,ORG,the Chancery Division
136111,ORG,Aktiebolaget Volvo
136111,ORG,Anr. v. Heritage
136111,GPE,Leicester
136111,ORG,Fleet Street Reports
136111,DATE,2000
136111,ORG,VOLVO
136111,ORG,Volvo
136111,ORG,Volvo
136111,ORG,Volvo
136111,WORK_OF_ART,"'Independent Volvo
Specialist'"
136111,ORG,Volvo
136111,CARDINAL,38
136111,LAW,the Indian Act
136111,LAW,Sections 30
136111,PERCENT,30(2)(d
136111,LAW,the said Act
136111,ORG,Volvo
136111,CARDINAL,39
136111,PERSON,Hawkins
136111,CARDINAL,two
136111,ORG,VOLVO
136111,CARDINAL,40
136111,ORG,Court
136111,ORG,Aktiebolaget Volvo
136111,ORG,Anr. v. Heritage
136111,GPE,Leicester
136111,ORG,Volvo
136111,ORG,Volvo
136111,ORG,Volvo
136111,CARDINAL,41
136111,CARDINAL,42
136111,PERSON,Hawkins
136111,CARDINAL,43
136111,PERSON,Rattee
136111,PERSON,J
136111,CARDINAL,44
136111,ORG,Volvo
136111,ORG,Volvo
136111,ORG,Volvo
136111,ORG,Volvo
136111,ORG,Volvo
136111,ORG,Volvo
136111,ORDINAL,first
