tid,label,token
652828,ORG,Delhi High Court
652828,ORG,Cadbury India Limited And Ors.
652828,ORG,Neeraj Food Products
652828,DATE,25 May
652828,DATE,2007
652828,CARDINAL,142
652828,CARDINAL,724
652828,DATE,2007
652828,DATE,"2) 269, 2007"
652828,CARDINAL,35
652828,PERSON,G Mittal
652828,PERSON,G Mittal
652828,PERSON,Gita Mittal
652828,CARDINAL,1600
652828,CARDINAL,1
652828,LAW,"Order 39 Rules 1
and 2 of the Code of Civil Procedure"
652828,CARDINAL,2
652828,ORG,"the
Cadbury India Limited"
652828,CARDINAL,1
652828,DATE,the year 1947
652828,CARDINAL,1
652828,ORG,"Hindustan
Cocoa Products Limited"
652828,CARDINAL,2
652828,CARDINAL,1
652828,DATE,"25th January, 1994"
652828,DATE,"10th February, 1994"
652828,ORG,Cadbury Schweppes
652828,GPE,United Kingdom
652828,CARDINAL,1601
652828,CARDINAL,3
652828,CARDINAL,1
652828,GPE,India
652828,ORG,"the
CADBURY DAIRY MILK"
652828,ORG,CADBURY
652828,ORG,CADBURY
652828,ORG,BOURNVITA
652828,PRODUCT,CADBURY BYTES
652828,PRODUCT,"CADBURY
CHOCKI"
652828,PRODUCT,CADBURY DELITE
652828,ORG,CADBURY
652828,CARDINAL,1
652828,ORDINAL,first
652828,DATE,20th May
652828,DATE,1968
652828,CARDINAL,249360
652828,CARDINAL,30
652828,DATE,"20th August, 2010"
652828,CARDINAL,1
652828,LAW,249841
652828,DATE,Class 30
652828,DATE,"13th June, 1968"
652828,DATE,"13th June, 2010"
652828,CARDINAL,4
652828,ORDINAL,third
652828,LAW,291026
652828,CARDINAL,30
652828,DATE,"21st September, 1973"
652828,DATE,"21st
September, 2008"
652828,LAW,Section 31 of the Trademarks Act
652828,DATE,1999
652828,CARDINAL,5
652828,WORK_OF_ART,"the Registrar of
Copyright in respect of the artistic work"
652828,WORK_OF_ART,'GEMS BOND'
652828,DATE,the year 1988
652828,ORG,"the
Registrar of Companies"
652828,DATE,"24th July, 1989"
652828,DATE,"17th October, 1990"
652828,CARDINAL,6
652828,ORG,Court
652828,CARDINAL,582896
652828,PRODUCT,Cadbury Gems'
652828,DATE,"14th
October, 1992"
652828,DATE,"14th October, 2006"
652828,ORG,GEMS
652828,CARDINAL,7
652828,CARDINAL,1
652828,ORG,Hindustan Cocoa Products Limited
652828,DATE,"the last
several decades"
652828,GPE,India
652828,CARDINAL,8
652828,DATE,the year 1988
652828,PRODUCT,Page 1602
652828,CARDINAL,9
652828,ORG,GEMS
652828,CARDINAL,10
652828,DATE,"the 24th August, 2005"
652828,PRODUCT,JAMES BOND'
652828,CARDINAL,11
652828,CARDINAL,12
652828,PERSON,C.M. Lal
652828,ORG,Court
652828,CARDINAL,13
652828,PERSON,S.K. Bansal
652828,CARDINAL,14
652828,ORG,the Registrar of Trademarks
652828,PERSON,Page 1603
652828,ORG,"""Cadbury Gems"""
652828,LAW,Section 17 of the Trademark Act
652828,PERSON,Bansal
652828,ORG,the Supreme Court
652828,ORG,"American Home Products Corporation v.
Mac Laboratories Pvt. Ltd."
652828,ORG,Anr.
652828,ORG,Para 36
652828,CARDINAL,155
652828,ORG,"Kaviraj Pandit
Durga Dutt Sharma v. Navaratna Pharmaceutical Laboratories"
652828,ORG,Cadbury
652828,PRODUCT,Gems
652828,CARDINAL,15
652828,ORG,Court
652828,DATE,1988
652828,ORG,"PTC 39
Johnsons & Johnsons v. Cripteen Hoden"
652828,DATE,1996
652828,ORG,PTC
652828,CARDINAL,16
652828,ORG,187 Kellogg Co. v.
652828,PERSON,Praveen Kumar Bhadabhai
652828,CARDINAL,16
652828,PERSON,S.K. Bansal
652828,LAW,"the
Copyright Act"
652828,DATE,1957
652828,ORG,M/s Nestle
652828,PRODUCT,Smarties
652828,DATE,2006 II AD Delhi 89
652828,ORG,Colgate Palmolive
652828,PERSON,Patel
652828,CARDINAL,20
652828,CARDINAL,25
652828,CARDINAL,29
652828,DATE,31 & 42
652828,DATE,1998
652828,CARDINAL,18
652828,CARDINAL,372
652828,ORG,Samsonite Corporation
652828,ORG,"Vijay
Sales"
652828,ORG,Paras 61
652828,CARDINAL,65
652828,CARDINAL,17
652828,CARDINAL,18
652828,CARDINAL,291026
652828,DATE,"21st September, 1973"
652828,DATE,Class 30
652828,ORG,Cadbury Gems
652828,CARDINAL,three
652828,ORG,the Registrar of Trademarks
652828,LAW,Page 1604
652828,CARDINAL,19
652828,ORG,the Apex Court
652828,CARDINAL,two
652828,LAW,Section 29 of the Trademarks Act
